2Chr	3:7	THE GOLD WAS MOST PURE: Hebrew reads "gold of Parvaim," that is, gold dug from the place called Ophir, and by aphaeresis Parvaim, or as the Septuagint renders it: gold from Pharuaim. So also Pagninus, Vatablus, Arias, Marinus, and others who think Parvaim is Peru. For the word and letters appear to be the same in both cases. Parvaim is said to be in the dual number because the region of Peru is twofold, namely greater and lesser. However, the name Peru was then unknown, and even now among the natives Pera is unknown. For that name was recently given to this region by the Spaniards, from a nearby river so called, as Joseph Acosta testifies, who lived in Peru for fifteen years (De Novo Orbe, bk. 1).
2Chr	3:8	HE MADE THE HOUSE OF THE HOLY OF HOLIES: its length equal to the width of the house, twenty cubits, and its width likewise twenty cubits, and he covered it with gold plates amounting to about six hundred talents.
2Chr	3:15	BEFORE THE DOORS OF THE TEMPLE TWO COLUMNS WHICH HAD THIRTY-FIVE CUBITS IN HEIGHT: Lapide notes this chapter is fully explained in his commentary on 3 Kings ch. 6, to which the reader is referred for detailed treatment of the temple's construction, the cherubim, the veil, and the two pillars Jachin and Boaz.
2Chr	3:17	HE CALLED THE ONE ON THE RIGHT JACHIN, AND THE ONE ON THE LEFT BOAZ: the two pillars placed in the vestibule of the temple, one on the right and one on the left. This entire chapter has been explained at 3 Kings 6.
2Chr	4:1	Solomon made the bronze altar twenty cubits long, twenty cubits wide, and ten cubits high, for burnt offerings.
2Chr	4:2	The "line of thirty cubits" refers to the circumference or periphery of the molten sea, which was 30 cubits — that is, triple the diameter, as is geometrically consistent with a circular vessel ten cubits in diameter.
2Chr	4:3	Beyond the twelve bronze oxen upon which the molten sea rested, there were on the front part of the sea, over a space of ten cubits (which was a third of the full circumference of thirty cubits), additional ox-heads in relief for ornamental purposes, and perhaps also to serve as spouts through which water could be drawn off. These heads were arranged in two rows (Hebrew: two orders), one row beneath the rim and another toward the base. They were cast together with the sea itself in the original casting, not affixed afterward from outside.
2Chr	4:4	The molten sea rested upon twelve oxen: three facing north, three facing west, three facing south, and three facing east, with the sea placed upon them and their hindparts turned inward beneath the sea.
2Chr	4:5	The thickness of the sea had the measure of a handbreadth, and its rim was like the rim of a cup or of an open lily; it held three thousand baths.
2Chr	4:6	Solomon made ten lavers, placing five on the right and five on the left, for washing the things offered in burnt sacrifice; the priests themselves washed in the great sea.
2Chr	4:7	He made ten golden lampstands according to the prescribed pattern and placed them in the temple, five on the right and five on the left.
2Chr	4:8	He also made ten tables, placing them in the temple five on the right and five on the left, along with one hundred golden basins.
2Chr	4:9	Solomon made the court of the priests and the great hall (basilica); according to the Hebrew and Septuagint, this was the great outer court where the people prayed — an open area enclosed on all sides by porticoes so that the people could take shelter there during rain. These porticoes were arranged in a triple colonnade with triple stories. This court of the people surrounded and enclosed the inner court of the priests.
2Chr	4:10	The molten sea was placed on the right side, toward the east, in the direction of the south.
2Chr	4:11	Hiram made the pots, the flesh-hooks, and the basins, completing all the work for King Solomon in the house of God.
2Chr	4:12	This included the two pillars, the capitals, the chapiters, and the network coverings that covered the chapiters upon the pillars.
2Chr	4:13	Also four hundred pomegranates and two networks, with two rows of pomegranates for each network, to cover the two bowls of the chapiters on top of the pillars.
2Chr	4:14	He also made the bases and the lavers set upon the bases.
2Chr	4:16	Hiram made for Solomon all these vessels for the house of the Lord out of the finest bronze — Hiram, who is here called Solomon's father (i.e., master craftsman and patron artisan).
2Chr	4:17	The king cast them in the clay ground of the Jordan valley, between Succoth and Zeredathah.
2Chr	4:18	The vessels were so numerous that the weight of the bronze could not be determined.
2Chr	4:19	Solomon made all the vessels of the house of God: the golden altar, the tables with the shewbread upon them.
2Chr	4:20	The lampstands with their lamps, to burn before the oracle according to the prescribed rite, all of purest gold.
2Chr	4:21	The flowers, the lamps, and the tongs — all of purest gold.
2Chr	4:22	The snuffers, the basins, the spoons, and the censers, all of purest gold. The doors of the inner temple (that is, of the Holy of Holies) and the outer doors of the temple were overlaid with gold. And so all the work that Solomon did for the house of the Lord was completed. The entire chapter is expounded in 3 Kings [1 Kings] chapter 7.
2Chr	5:1	Solomon brought in all the things which David his father had vowed — silver, gold, and all the vessels — and placed them in the treasuries of the house of God. This fulfillment of David's votive offerings signifies that what parents dedicate to God, children ought to complete.
2Chr	5:2	After this Solomon assembled the elders of Israel and all the princes of the tribes and the heads of families to bring the Ark of the Covenant of the Lord from the City of David, which is Sion. The Ark had rested in the tabernacle on Sion since David brought it there from the house of Obededom.
2Chr	5:3	All the men of Israel came to the king on the solemn day of the seventh month — that is, on the feast of Tabernacles, which was the most solemn of all feasts, lasting eight days, beginning on the fifteenth of the seventh month (Tishri), so that the dedication of the Temple coincided with this great feast.
2Chr	5:4	When all the elders of Israel had come, the Levites carried the Ark. It was the Levites' proper office to carry the Ark, as prescribed in the Law (Num. 4), though in 1 Kings 8:3 the priests are also mentioned as bearing it, since priests are a higher order of Levites.
2Chr	5:5	They brought in the Ark and all the furnishings of the tabernacle; the vessels of the sanctuary that were in the tabernacle were carried by the priests together with the Levites. Thus the old tabernacle of Moses was now superseded by the permanent Temple, its vessels being transferred and incorporated into the new and more glorious house of God.
2Chr	5:6	King Solomon and the whole assembly of Israel who were gathered before the Ark sacrificed sheep and oxen without number, so great was the multitude of victims. This immense sacrifice prefigures the one Sacrifice of Christ, which is of infinite value and offered for all peoples.
2Chr	5:7	The priests brought the Ark of the Covenant of the Lord to its place, that is, to the inner sanctuary of the Temple — the Holy of Holies — beneath the wings of the cherubim. The Holy of Holies, being the innermost and most sacred space, represents heaven itself, into which Christ as High Priest entered with His own blood (Heb. 9:12).
2Chr	5:8	The cherubim spread their wings over the place where the Ark was set, and covered the Ark itself together with its staves. These cherubim, with outspread wings overshadowing the mercy seat, signify the angels who continually adore the presence of God and guard the mysteries of divine grace. # GEM
2Chr	5:9	The staves by which the Ark was carried, being somewhat longer than usual, their ends were visible before the sanctuary; but if one stood slightly outside, he could not see them. The Ark remained there to the present day — that is, to the time when this book was written, before the Babylonian captivity.
2Chr	5:10	There was nothing else in the Ark except the two tablets which Moses had placed there at Horeb, when the Lord gave the Law to the children of Israel as they came out of Egypt. The golden pot of manna and Aaron's rod, mentioned in Hebrews 9:4 as being in or near the Ark, were apparently placed before it rather than within it, or were removed at some earlier time.
2Chr	5:11	When the priests came out of the sanctuary — for all the priests who could be found there had sanctified themselves, and the rotation of courses and order of ministries had not yet been divided among them at that time — all served together on this extraordinary occasion of dedication, without waiting for their assigned weekly course.
2Chr	5:12	Both the Levites and the cantors — those under Asaph, those under Heman, and those under Idithun, together with their sons and brethren — stood at the east side of the altar, clothed in fine linen, with cymbals and psalteries and harps, and with them a hundred and twenty priests sounding trumpets. The three great choir-masters Asaph, Heman, and Idithun represent the full complement of sacred music ordered by David for the perpetual praise of God in His house.
2Chr	6:1	Solomon says: "The Lord promised that He would dwell in a cloud" — referring to the dark cloud in which God appeared in the Tabernacle and Temple, signifying His hidden and incomprehensible majesty. As à Lapide expounds in parallel at 3 Reg. 8, this darkness signifies that God surpasses all human understanding.
2Chr	6:2	"I have built a house for His name, that He might dwell there forever." Solomon here distinguishes between the invisible divine presence and its visible, symbolic dwelling. The Temple is the house not of God's essence but of His name — i.e., of His manifestation and honor among men.
2Chr	6:4	"Blessed be the Lord God of Israel, who with His hands has fulfilled what He spoke with His mouth to my father David." Solomon publicly acknowledges that the promise made to David has now been completed, giving all glory to God rather than to himself as builder.
2Chr	6:5	God says He chose no city from all the tribes of Israel in which to build a house from the day He brought Israel out of Egypt — meaning Jerusalem was not chosen until David's time. This shows the divine freedom in election, not bound by prior human expectation.
2Chr	6:6	"But I chose Jerusalem, that My name might be there, and I chose David to be over My people Israel." These two elections — of Jerusalem and of David — are paired as the foundation of the Messianic economy: the holy city and the royal line from which Christ would come.
2Chr	6:7	It was in David's heart to build a house for the Lord God of Israel. À Lapide notes that the good intention of David was accepted by God as meritorious even though the act itself was reserved for Solomon. The will to do good is itself precious before God.
2Chr	6:8	God tells David: "Because it was in your heart to build a house for My name, you did well to have this intention." À Lapide emphasizes that God here explicitly praises the devout will, even when the execution of the work is denied — a principle of importance for moral theology. # GEM
2Chr	6:9	"Nevertheless, you shall not build the house, but your son who shall come forth from your loins, he shall build the house for My name." The reason David was excluded was not sin alone but divine ordinance — the Temple of peace was to be built by the man of peace (Solomon), not the man of war.
2Chr	6:10	"The Lord has fulfilled His word which He spoke, and I have risen in place of David my father, and sit on the throne of Israel, as the Lord promised, and have built a house for the name of the Lord God of Israel." Solomon sees his own reign and the Temple's completion as the fulfillment of prophetic promise, not human achievement.
2Chr	6:11	"And I have placed in it the ark, in which is the covenant of the Lord which He made with the children of Israel." The ark containing the tablets of the covenant is the heart of the Temple — the sign of God's bond with Israel. À Lapide notes this was the only content of the ark at this time, as he explained at Heb. 9:4.
2Chr	6:12	Solomon stood before the altar of the Lord in the sight of all the assembly of Israel and spread out his hands — a posture of prayer universally recognized in antiquity, the priest-king interceding before God on behalf of his people, anticipating Christ the eternal High Priest.
2Chr	6:13	Solomon had made a bronze platform (basis aenea) five cubits long, five cubits wide, and three cubits high, placed it in the middle of the court, stood upon it, then knelt down before all the assembly of Israel and raised his palms to heaven. À Lapide notes this elevated platform allowed all the people to see the king praying, making his prayer a public and exemplary act of worship. Kneeling signifies humility and penitence before God.
2Chr	6:14	"O Lord God of Israel, there is no God like You in heaven or on earth." Solomon begins his great dedicatory prayer by proclaiming the incomparable uniqueness of God — an affirmation of pure monotheism and divine transcendence that surpasses all pagan conceptions of deity.
2Chr	9:28	"Blight and mildew" (erugo et aurugo) are diseases of crops, when they contract, as it were, the rust of copper and gold, and take on a jaundiced, yellowed color, so that they wither and are emptied out.
2Chr	9:31	"Arise, O Lord, into thy rest" — that is, into this temple which thou hast commanded me to build, that thou mayest rest and dwell among us continually. The rest of God, therefore, is the temple; for there he is worshipped with prayers, vows, sacrifices, and the like.
2Chr	9:31	"Thou and the ark of thy strength" — for in the ark God was accustomed to display his power and might.
2Chr	7:1	When Solomon had completed his prayers, fire descended from heaven and devoured the burnt offerings and sacrifices, and the majesty of the Lord filled the house. Lapide notes this divine fire as a sign of God's acceptance, paralleling the fire that consumed Elijah's sacrifice on Carmel, and the fire that fell on the tabernacle of Moses (Lev. 9:24), signifying that God approves and ratifies what has been consecrated to Him.
2Chr	7:2	The priests could not enter the temple of the Lord because the majesty of the Lord had filled it. Lapide observes that this overwhelming divine presence rendered even the sacred ministers unable to perform their functions — so full was the temple of God's glory that human ministry was, for a time, suspended before it.
2Chr	7:3	All the children of Israel saw the fire descending and the glory of the Lord upon the house, and falling prostrate on the stone pavement, they adored and praised the Lord, saying: "For He is good, for His mercy endures forever." Lapide notes the spontaneous and unanimous act of adoration as a model of true liturgical worship — the sight of divine glory draws the whole people to prostration, praise, and confession of God's eternal mercy.
2Chr	7:4	The king and all the people offered sacrifices before the Lord. Lapide notes the union of king and people in sacrifice as emblematic of the whole community's participation in the dedication of the temple and in the worship of God.
2Chr	7:5	Solomon slaughtered twenty-two thousand oxen and one hundred and twenty thousand rams, and thus the king and all the people dedicated the house of God. Lapide acknowledges the enormous scale of the sacrifices, interpreting them as expressing the magnitude of Solomon's gratitude and the solemnity of the occasion, though he notes that such lavish external worship must be accompanied by interior devotion to be truly pleasing to God.
2Chr	7:6	The priests stood in their offices and the Levites with the musical instruments of the Lord which King David had made to praise the Lord — "for His mercy endures forever" — singing the hymns of David by their own hand; and the priests sounded trumpets before them, and all Israel stood. Lapide comments on the ordered liturgical arrangement, with priests and Levites each fulfilling their proper roles, singing and playing instruments according to the ordinances of David, as a model of hierarchical, ordered worship. # GEM
2Chr	7:7	Solomon also sanctified the middle of the court before the temple of the Lord, for he had offered burnt offerings and the fat of the peace offerings there, because the bronze altar which he had made was not able to sustain the burnt offerings, the sacrifices, and the fat. Lapide explains that the sheer volume of sacrifices exceeded even the great bronze altar's capacity, requiring the entire court to be consecrated for sacred use, illustrating the extraordinary scale of the dedication.
2Chr	7:8	Solomon observed the feast at that time for seven days, and all Israel with him — a very great assembly, from the entrance of Hamath to the torrent of Egypt. Lapide notes that the extent of the gathering, from Hamath in the north to the brook of Egypt in the south, represents the full breadth of Israel's territory, signifying the unity of the entire nation in this act of solemn dedication and celebration.
2Chr	7:9	On the eighth day they held a solemn assembly, because they had kept the dedication of the altar for seven days and the feast for seven days. Lapide observes the significance of the eighth day assembly, the collecta, as a conclusion and seal of the entire celebration, noting that the number eight traditionally signifies a new beginning or the age to come, as Augustine and others have remarked.
2Chr	7:10	On the twenty-third day of the seventh month he dismissed the people to their tents, rejoicing and glad of heart over the good that the Lord had done for David, for Solomon, and for His people Israel. Lapide emphasizes the joy of the people as a fitting response to divine beneficence, noting that true religion is not merely external observance but produces interior gladness rooted in gratitude for God's goodness toward His people.
2Chr	7:11	Solomon completed the house of the Lord and the king's house, and all that he had purposed in his heart to do in the house of the Lord and in his own house; and he prospered. Lapide notes that the completion and prosperity of Solomon's works is attributed entirely to divine blessing, since God crowns with success those undertakings which are ordered to His glory.
2Chr	7:12	The Lord appeared to him by night and said: "I have heard your prayer and have chosen this place for Myself as a house of sacrifice." Lapide observes that God appears to Solomon at night, as He had done before at Gibeon (1 Kings 3), suggesting that divine revelations often come in the stillness of night when the soul is recollected and withdrawn from external distractions, following the Augustinian principle that God speaks to the interior man. # GEM
2Chr	7:13	"If I shut up heaven so that there be no rain, or if I command the locust to devour the land, or if I send pestilence among My people." Lapide notes that God here enumerates three classic biblical punishments — drought, locusts, and pestilence — which were the standard divine chastisements for sin in Israel, citing Jerome and others who see these as representing the full range of temporal afflictions by which God corrects His wayward people.
2Chr	7:14	"And My people, upon whom My name is called, being converted, shall make supplication to Me, and seek My face, and do penance for their most wicked ways: then I will hear from heaven, and will forgive their sins and will heal their land." Lapide regards this verse as among the most consoling promises in all of Scripture, laying out the conditions of divine forgiveness with great clarity: conversion, prayer, seeking God's face, and penance. He notes that Augustine and Chrysostom both see here a universal pattern of divine mercy — that no matter how grave the sin or how severe the punishment, sincere repentance always opens the way to pardon and restoration. # GEM
2Chr	7:15	"My eyes also shall be open and My ears attentive to the prayer that is made in this place." Lapide explains that God's open eyes and attentive ears are anthropomorphic expressions signifying His most perfect and vigilant care for those who pray in the temple, noting that what was said of the Jerusalem temple is fulfilled most perfectly in the Church, which is the true house of prayer, as the Fathers universally teach.
2Chr	8:1	After twenty years of building the Temple and his own palace, Solomon turned to further works of construction and administration. Lapide refers readers to his fuller treatment of these matters in his commentary on 3 Kings (1 Kings) chapters 8 and 9.
2Chr	8:2	The cities which Hiram had given to Solomon, Solomon rebuilt and settled the children of Israel in them. Lapide notes the exchange between Solomon and Hiram as background to this repopulation.
2Chr	8:3	Solomon went to Hamath-zobah and took possession of it, extending his dominion northward.
2Chr	8:4	He built Tadmor (Palmyra) in the desert, and built other strongly fortified cities in Hamath, demonstrating the breadth of his building program across the wilderness regions.
2Chr	8:5	He built Upper Beth-horon and Lower Beth-horon as walled cities with gates, bars, and bolts — key strategic fortifications guarding the approaches to Jerusalem.
2Chr	8:6	He built Baalath and all the fortified cities that belonged to Solomon — cities for chariots, cities for horsemen — whatever Solomon desired to build in Jerusalem, Lebanon, and throughout all the land of his dominion.
2Chr	8:7	All the remnants of the Hittites, Amorites, Perizzites, Hivites, and Jebusites who were not of the stock of Israel —
2Chr	8:8	their descendants, whom the children of Israel had not destroyed, Solomon subjected as tribute-bearers unto that day. Lapide observes that Solomon reduced these Canaanite remnants to servitude rather than exterminating them, fulfilling the spirit of the earlier conquest.
2Chr	8:9	But of the children of Israel, Solomon made none servants for the king's work, for they were men of war, chief captains, and commanders of his chariots and horsemen. Lapide emphasizes the distinction between the free Israelites serving as soldiers and nobles, and the subjected Canaanites serving as laborers.
2Chr	8:10	All the chief officers of King Solomon's army numbered two hundred and fifty, who had authority over the people. These were the administrators and disciplinarians of the workforce and military.
2Chr	8:11	Solomon brought Pharaoh's daughter up from the City of David to the house he had built for her. The king said: My wife shall not dwell in the house of David king of Israel, for it is holy, because the ark of the Lord has entered it. Lapide notes Solomon's religious scruple — a pagan woman was deemed unworthy to inhabit the sanctified space where the Ark had dwelt — showing Solomon's reverence for the holiness associated with David's city.
2Chr	8:12	Then Solomon offered burnt offerings to the Lord upon the altar of the Lord which he had built before the porch.
2Chr	8:13	The altar was appointed for daily offerings according to the commandment of Moses, on sabbaths, new moons, and the three annual feasts: the feast of Unleavened Bread, the feast of Weeks, and the feast of Tabernacles. Lapide notes this faithful observance of the Mosaic liturgical calendar as evidence of Solomon's piety in ordering Temple worship.
2Chr	8:14	Solomon appointed, according to the order of David his father, the offices of the priests in their service, and the Levites in their watches — to praise and minister before the priests day by day — and the porters in their divisions at every gate. Lapide notes that the Hebrew reads "by their guards" (per custodias suas), meaning the priests were divided into their courses according to the offices individually assigned them by David. The Levites stood at their musical instruments (organis carminum), singing hymns with their hands — that is, playing the musical instruments with their hands, chanting psalms composed by David for the praise of God.
2Chr	8:6	[Synopsis] Lapide provides a chapter synopsis: Solomon builds his palace and many cities; subjugates the Canaanite remnants; ordains fixed sacrifices to be offered at royal expense; distributes the offices of priests and Levites according to David's arrangement; and sends a fleet to Ophir, from which he receives 450 talents of gold.
2Chr	7:16	God declares: I have chosen and sanctified this place that my name may be there forever, and my eyes and my heart shall be there perpetually. Lapide treats this divine promise as the foundation of the Temple's perpetual sacred character.
2Chr	7:17	God addresses Solomon conditionally: If you walk before me as David your father walked, and do according to all I have commanded you, keeping my statutes and judgments —
2Chr	7:18	then I will establish the throne of your kingdom as I promised David your father, saying: There shall not fail you a man to be ruler in Israel. Lapide sees this as the conditional Davidic covenant, linking Solomon's obedience to the perpetuity of the dynasty.
2Chr	7:19	But if you turn away and forsake my statutes and commandments which I have set before you, and go and serve other gods and worship them —
2Chr	7:20	then I will uproot you from my land which I have given you, and this house which I have sanctified for my name I will cast out of my sight, and will make it a proverb and a byword among all nations.
2Chr	7:21	And this house, which is so high, shall be an astonishment to everyone who passes by; they shall say: Why has the Lord done thus to this land and to this house? And it shall be answered: Because they forsook the Lord God of their fathers who brought them out of Egypt, and embraced other gods and worshipped and served them — therefore he has brought all this evil upon them. Lapide notes the pedagogical function of the Temple's desolation as a public testimony to divine justice among all peoples.
2Chr	7:2	The Hebrew word for "majesty" (כָּבוֹד, cabod) means glory — specifically a luminous, glorious cloud representing the invisible majesty and glory of God. # GEM
2Chr	9:1	The Queen of Sheba came to Solomon with great wealth, camels bearing spices, much gold, and precious gems, to test him with enigmas (riddles) in Jerusalem. She spoke to him all that was in her heart.
2Chr	9:2	Solomon explained to her everything she had proposed; there was nothing he did not make clear to her.
2Chr	9:3	When she had seen Solomon's wisdom and the house he had built,
2Chr	9:4	as well as the food of his table, the dwellings of his servants, the offices of his ministers, their garments, the cupbearers and their vestments, and the sacrifices he offered in the house of the Lord — she was left without spirit for amazement (stupore).
2Chr	9:5	She said to the king: "The report I heard in my own land about your deeds and your wisdom is true." The Hebrew, Septuagint, and Chaldean read "your words" (de verbis tuis), meaning things accomplished by you or pertaining to you.
2Chr	9:6	"I did not believe those who told me until I came and my own eyes saw it; and scarcely half of your wisdom was told to me — you have surpassed the fame by your deeds."
2Chr	9:7	"Blessed are your men and blessed are your servants who stand before you continually and hear your wisdom."
2Chr	9:8	"Blessed be the Lord your God, who willed to set you upon His throne as king of the Lord your God. Because God loves Israel and wishes to preserve it forever, He placed you as king over them to execute judgment and justice."
2Chr	9:9	She gave the king one hundred twenty talents of gold, and very many spices, and most precious gems; never had there been spices such as those which the Queen of Sheba gave to King Solomon.
2Chr	9:10	The servants of Hiram together with the servants of Solomon also brought gold from Ophir, and thyine wood and most precious gems.
2Chr	9:11	From the thyine wood the king made steps for the house of the Lord and for the royal palace, and also harps and psalteries for the singers; such wood had never been seen in the land of Judah.
2Chr	9:12	King Solomon gave to the Queen of Sheba all she desired and asked for, and much more than she had brought to him; and she returned to her own land with her servants.
2Chr	9:13	The weight of gold that was brought to Solomon each year was six hundred sixty-six talents of gold,
2Chr	9:14	besides what ambassadors of various nations and merchants customarily brought, as well as all the kings of Arabia and the satraps of the lands, who conveyed gold and silver to Solomon.
2Chr	9:15	King Solomon made two hundred golden spears, six hundred pieces of gold being spent on each spear.
2Chr	9:16	He also made three hundred golden shields, three hundred pieces of gold covering each shield; and the king placed them in the armory that was surrounded by a grove — that is, in the house of the Forest of Lebanon, as the Septuagint renders it. The three hundred and six hundred pieces of gold for the shields and spears were shekels, each worth four drachmas, i.e., four crowns, as shown in 3 Kings 10:16.
2Chr	9:17	The king also made a great throne of ivory and overlaid it with the purest gold.
2Chr	9:18	There were also six steps by which one ascended to the throne, a golden footstool, and two armrests on either side, and two lions standing beside the armrests,
2Chr	9:19	and twelve other lions standing on the six steps on either side; no such throne existed in any kingdom.
2Chr	9:20	All the vessels of the king's banquet were of gold, and the vessels of the house of the Forest of Lebanon were of the purest gold. Silver in those days was reckoned as nothing.
2Chr	9:21	For the king's ships went to Tarshish with the servants of Hiram once every three years, and brought back gold and silver, ivory, apes, and peacocks. The Hebrews called the sea and overseas regions — especially distant and unknown ones such as Ophir and India — "Tarshish." See what was said at 3 Kings 9:28 and Jonah 1:3.
2Chr	9:22	Solomon was thus magnified above all the kings of the earth in riches and glory.
2Chr	9:23	All the kings of the earth desired to see Solomon's face, to hear the wisdom which God had placed in his heart,
2Chr	9:24	and they brought him gifts: silver and golden vessels, garments, weapons, spices, horses and mules, year by year.
2Chr	9:25	Solomon had forty thousand horses in his stables, and twelve thousand horsemen and charioteers, and he stationed them in the chariot cities and with the king in Jerusalem.
2Chr	9:26	He also exercised power over all kings from the river Euphrates to the land of the Philistines and to the borders of Egypt.
2Chr	9:27	He made silver as plentiful in Jerusalem as stones, and cedars as numerous as the sycamores that grow in the plains.
2Chr	9:28	Horses were brought to him from Egypt and from all regions.
2Chr	9:29	The rest of Solomon's acts, first and last, are written in the words of Nathan the Prophet, in the books of Ahijah the Shilonite, and in the vision of Iddo the Seer against Jeroboam son of Nebat.
2Chr	9:30	Solomon reigned in Jerusalem over all Israel for forty years.
2Chr	9:31	He slept with his fathers and was buried in the City of David; and Rehoboam his son reigned in his place. Lapide notes that this entire chapter was explained in his commentary on 3 Kings 10.
2Chr	11:1	"Chosen men and warriors" (electorum atque bellantium) is a hendiadys. The Hebrew bachurim means both "chosen" and "young men." As the saying goes: wars belong to the young, counsel to the old.
2Chr	11:11	"He placed commanders in them" — that is, military leaders with sufficient provisions, so that the cities on the border between Judah and Israel could withstand the attacks of the nearby enemy, namely Jeroboam his adversary.
