book	chapter	verse	latin_incipit	english_translation
Ez	16	60		'Et recordabor ego foederis mei tecum in diebus adolescentiae tuae' — God will remember the covenant of Israel's youth: Lapide reads this Messianic promise as pointing to the new and eternal covenant established in Christ's blood (Heb. 9:15), which makes the old covenant's infidelities irreversible but not final.
Ez	17	0		The parable of two great eagles and a vine: Lapide identifies the first eagle as Nebuchadnezzar, the second as Pharaoh, and the vine as the house of David under Zedekiah. He gives a detailed literal-historical exposition before moving to the allegorical sense: the two eagles are the Old and New Testaments, the vine is the Church, the cedar transplanted to Lebanon is Christ exalted to heaven.
Ez	17	22		God himself will take a tender shoot from the top of the cedar and plant it: Lapide reads this Messianic oracle as fulfilled in Christ, the Shoot (germen) of Jesse (Is. 11:1), who though planted in lowliness (the Incarnation) will grow into a great tree under which all nations find shelter.
Ez	18	0		'Anima quae peccaverit, ipsa morietur' — the soul that sins, it shall die. Lapide gives an extended theological treatment of individual moral responsibility against the proverb 'the fathers have eaten sour grapes and the children's teeth are set on edge.' He distinguishes (with Thomas Aquinas) between the inheritance of original sin (which is just) and personal guilt for another's act (which is not.
Ez	18	21		The wicked man who turns from all his sins shall live: Lapide uses this verse extensively in his treatise on the possibility of conversion even after great sin. He cites Augustine's Confessions as the great exemplum, and Chrysostom's homilies on repentance. The verse refutes both Donatist rigorism and Lutheran pessimism about free will's role in conversion.
Ez	18	32		'Nolo mortem morientis, dicit Dominus Deus' — God does not will the death of the sinner: Lapide links this to 1 Tim. 2:4 ('qui omnes homines vult salvos fieri') and develops his anti-Calvinist reading that God's salvific will is universal, not limited to the predestined elect.
Ez	19	0		A lamentation (kinah) for the princes of Israel, using the image of a lioness and her cubs. Lapide gives careful historical identification of the figures — the lioness is Jerusalem or the tribe of Judah; the first cub is Jehoahaz (taken to Egypt); the second is Jehoiachin or Zedekiah (taken to Babylon).
Ez	20	0		Chapter 20 is a long historical survey of Israel's rebellions in Egypt, the desert, and Canaan. Lapide uses it to develop his theology of long-suffering divine patience: God gave Israel five separate opportunities for conversion, each time withholding deserved punishment 'for my name's sake.' This history of mercy and ingratitude pre-figures the Church's history.
Ez	20	25		'Dedi eis precepta non bona': God gave Israel statutes that were not good — referring to the laws permitting child sacrifice? Lapide carefully defends against the apparent impiety of this verse by distinguishing between God's permissive will (allowing Israel to follow their own corruption) and His positive will (the Mosaic Law itself, which is good).
Ez	21	0		God's sword is drawn for the slaughter of both righteous and wicked: Lapide wrestles with the scandal of the righteous suffering with the wicked in temporal punishments. He resolves it through Augustine's teaching that the temporal suffering of the just is a purification, while for the wicked it is the beginning of eternal punishment.
Ez	21	27		'Subversum subversum ponam illud' — overturned, overturned, overturned: the triple repetition of subversion Lapide reads as the three destructions of Jerusalem (by Nebuchadnezzar, by Antiochus Epiphanes, by Titus). The 'whose right it is' (cuius est iudicium) he reads as Messiah, following the Targum and Theodoret.
Ez	22	0		A catalogue of Jerusalem's sins — bloodshed, idolatry, oppression, sexual crimes, Sabbath-breaking. Lapide uses this chapter for a sustained homiletical treatment of social justice, comparing Jerusalem's merchants, princes, prophets, and priests to their equivalents in Catholic society.
Ez	22	30		God sought a man to stand in the breach (statui murum) and found none: Lapide reads this as a call to the prophetic and priestly office, commenting that God always offers mercy through intermediaries before executing judgment. The absence of such a man is the ultimate social catastrophe.
Ez	23	0		The parable of two sisters, Oholah (Samaria) and Oholibah (Jerusalem), who play the harlot with the nations. Lapide acknowledges the passage's graphic language as deliberately shocking — following Origen and Jerome who saw the prophetic use of shocking imagery as a pastoral tool to break through spiritual complacency.
Ez	23	4		Oholah is Samaria, Oholibah is Jerusalem: Lapide reads the two sisters allegorically as the Synagogue and heresy, or as the Old Covenant and those who, having received greater grace in the New Covenant, prove more faithless.
Ez	24	0		The parable of the boiling pot (olla) symbolizing Jerusalem's siege, followed by the death of Ezekiel's wife — 'the desire of your eyes' — without permitted mourning, as a sign that Israel should not mourn the Temple's destruction but rather recognize it as divine judgment. Lapide calls the death of Ezekiel's wife one of the most humanly moving moments in the prophets.
Ez	24	16		God tells Ezekiel his wife will die and he must not mourn: Lapide reads this as the highest form of prophetic self-sacrifice — the prophet's personal grief must be subordinated to the divine message. He compares it to the suffering of the saints who must at times set aside natural affections for the sake of their mission.
Ez	25	0		Four brief oracles against Judah's neighbors who gloated over her fall. Lapide reads Ammon's rejoicing over the Temple's desolation as a type of heretics who rejoice at scandals within the Church; Moab's denial of Judah's special election mirrors those who deny Jewish-Christian continuity; Edom's perpetual enmity types Antichrist.
Ez	26	0		The first of three chapters against Tyre (26-28), prophesying its utter destruction by Nebuchadnezzar. Lapide gives extensive historical commentary drawing on Josephus, Arrian's history of Alexander's siege, and Jerome. He notes the remarkable accuracy of the detailed prophecy and uses it as a major argument for the divine origin of prophecy against deists and skeptics of his era.
Ez	26	3		Many nations shall come against Tyre as the sea brings its waves: Lapide interprets the sea as the unstable mass of pagan nations, always churning against the community of faith. He applies this to the Church's perpetual warfare with the world.
Ez	27	0		An extended lament over Tyre as a great merchant ship, listing its trading partners and luxuries. Lapide uses the chapter for a lengthy digression on the theology of wealth — legitimate commerce as a participation in the divine ordering of creation, but luxury and avarice as a corruption of the merchant's proper vocation.
Ez	27	3		'Perfectus decore in corde marium' — perfect in beauty in the heart of the seas: Lapide reads Tyre's beauty and commercial empire as a type of worldly civilization at its most brilliant, which makes its sudden overthrow all the more instructive. He cites Chrysostom's homilies against wealth and Ambrose's De Officiis.
Ez	28	0		Chapter 28 contains two oracles: against the Prince of Tyre (who claims to be a god, vv. 1-10) and a lament over the King of Tyre (vv. 11-19). The latter passage, with its references to Eden, the holy mountain of God, and the covering cherub, Lapide — following Origen, Tertullian, Jerome, and Gregory — interprets as referring to the fall of Lucifer, the devil, making this one of the key biblical texts on angelology and demonology.
Ez	28	2		'Cor tuum elevatum est, et dixisti: Deus ego sum' — your heart was lifted up and you said: I am God: Lapide reads the Prince of Tyre's pride as an image of Lucifer's pride and of all human pride that usurps divine prerogatives. He cites Thomas Aquinas on pride as the root of all sin.
Ez	28	12		The 'King of Tyre' as Lucifer: Lapide argues that the language of Eden, the mountain of God, and 'from the day of your creation until iniquity was found in you' cannot apply to any human king but only to a primordial angelic being. He cites Origen's De Principiis, Tertullian's Adversus Marcionem, Jerome, and Gregory's Moralia in support.
Ez	28	13		The precious stones as the garment of the covering cherub: Lapide enumerates all twelve stones and connects them to the twelve apostles and the heavenly Jerusalem (Apoc. 21), arguing that Lucifer, as highest of created beings, bore in his angelic nature the pattern of the entire redeemed creation — which he lost through pride.
Ez	28	17		'Peccavit cor tuum in decore tuo': your heart sinned in your beauty: Lapide follows Gregory and Thomas in identifying Lucifer's sin as an inordinate self-love arising from contemplation of his own excellence, a love that stopped in itself rather than ascending to God as its source. This is the metaphysical anatomy of all pride.
Ez	29	0		The first of seven oracles against Egypt (chs. 29-32). Pharaoh is compared to a great dragon lying in the Nile. Lapide's historical commentary draws on Herodotus and Josephus; his allegorical reading sees Egypt as a type of the world and the flesh, and Pharaoh as a type of the devil who boasts 'the Nile is mine and I made it.'
Ez	29	3		'Draco magne, qui cubas in medio fluminum tuorum' — great dragon lying in your rivers: Lapide identifies the dragon with both the historical Pharaoh and symbolically with Satan, following the Apocalypse's use of 'the great dragon' (Apoc. 12:9). Egypt/Nile = the world of sense and pleasure; the dragon's claim to have made the Nile = the devil's false claim of sovereign ownership of created goods.
Ez	30	0		The day of the Lord against Egypt and its allies: Lapide reads the 'day of the Lord' (dies Domini) eschatologically as well as historically, seeing the fall of Egypt as a type of the final divine judgment. He gives a roster of Egypt's allied nations with historical identifications from ancient geography.
Ez	31	0		Egypt compared to the great cedar of Lebanon surpassing all trees in beauty — and then cut down: Lapide reads the cedar as a type of worldly greatness and learning. He notes that Egypt was the intellectual center of the ancient world (citing Alexandria's library), and its fall instructs all who trust in natural wisdom rather than divine wisdom.
Ez	32	0		A lamentation over Pharaoh and Egypt, whose dead are among the uncircumcised in the pit (Sheol). Lapide uses this chapter for an extended treatment of the afterlife state — the pit (lacus) or Sheol in the Old Testament, its relationship to the New Testament hell and purgatory. He follows Thomas Aquinas and Augustine in distinguishing the various 'regions' of Sheol.
Ez	32	17		Egypt's descent to Sheol along with Assyria, Elam, Meshech-Tubal, Edom, and the Sidonians: Lapide reads the assembly of the dead as a powerful image of the equality of all before death and divine judgment, a lesson against every form of worldly pride.
Ez	33	0		Chapter 33 renews the watchman commission (cf. ch. 3) and announces the fall of Jerusalem — the escaped fugitive arrives confirming Ezekiel's prophecy. Lapide reads the chapter as structured around the moment of prophetic vindication: the prophet who has been ridiculed is suddenly revealed as true.
Ez	33	11		'Vivo ego, dicit Dominus: nolo mortem impii sed ut convertatur impius a via sua et vivat' — As I live, says the Lord, I do not desire the death of the wicked: Lapide's most important anti-Calvinist text in Ezekiel. God's universal salvific will is expressed in an oath ('vivo ego'), showing the utmost divine seriousness. He cites this verse against predestinarian interpretations of double predestination.
Ez	33	31		The people come to hear Ezekiel 'as the people is wont to come' but their heart goes after covetousness: Lapide applies this to the distinction between external religious observance and interior conversion. He cites Chrysostom and Jerome on the danger of hearing sermons as entertainment without acting on them.
Ez	34	0		God condemns the shepherds of Israel who feed themselves rather than the flock — the classic prophetic indictment of corrupt religious leadership. Lapide delivers a passionate commentary applying every verse to the obligations of bishops, priests, and religious superiors. He draws heavily on Gregory's Regula Pastoralis and Chrysostom's De Sacerdotio.
Ez	34	4		They have not strengthened the weak, healed the sick, bound up the broken, brought back the strayed, sought the lost: Lapide provides a detailed analysis of the five pastoral duties corresponding to the five neglects of the false shepherds. He connects each to specific obligations in the Tridentine Reform's vision of episcopal ministry.
Ez	34	23		'Et suscitabo super eas pastorem unum, servum meum David' — I will raise up one shepherd, my servant David: Lapide identifies this as Christ, the Good Shepherd (Jn. 10), the true David (king) who alone fulfills the pastoral office perfectly. He notes that 'one shepherd' (pastorem unum) refutes any schism or division in the Church.
Ez	34	25		The covenant of peace (foedus pacis) and the removal of wild beasts: Lapide reads this as the new covenant of grace (Heb. 8), under which the beasts of passion are restrained by the Holy Spirit's gifts, and the soul rests secure in God's fidelity. He connects to Is. 11:6-9 (lion lying with the lamb).
Ez	35	0		Oracle against Mount Seir/Edom for its perpetual enmity and gloating over Israel's fall. Lapide reads Edom (the brother-nation descended from Esau) as a type of those closest to the Church who turn against her — heretics and apostates who knew the truth and rejected it.
Ez	36	0		The mountains of Israel will flourish again; God will restore Israel for the sake of His holy name. Chapter 36 contains the second great new-heart promise (vv. 26-27) and the first explicit mention of sprinkling with clean water (v. 25) — both interpreted by Lapide as sacramental types: baptism and the new creation in the Holy Spirit.
Ez	36	25		'Et effundam super vos aquam mundam, et mundabimini' — I will pour clean water over you and you shall be clean: Lapide gives an extended sacramental commentary, reading this as a type of baptism affirmed by the Fathers (Cyril of Jerusalem's Mystagogical Catecheses, Ambrose's De Sacramentis). The cleansing from idols prefigures baptismal renunciation of Satan.
Ez	36	26		'Et dabo vobis cor novum, et spiritum novum ponam in medio vestri' — I will give you a new heart and put a new spirit within you: Lapide's fullest treatment of the theology of grace — the new heart is the will transformed by sanctifying grace; the new spirit is the Holy Spirit Himself dwelling in the baptized soul. He cites Thomas Aquinas's Summa (I-II, qq. 109-114) throughout.
Ez	36	27		'Spiritum meum ponam in medio vestri' — I will place my Spirit in your midst: Lapide argues this is the clearest Old Testament promise of the Pentecostal gift, fulfilled in Acts 2. The indwelling Spirit is distinct from the common divine omnipresence and constitutes the proper gift of the New Covenant.
Ez	37	0		The valley of dry bones (campus ossium aridorum) — one of Scripture's most dramatic visions, and one of Lapide's favorite passages. He follows the SYNOPSIS (which he writes in full caps) by noting the vision operates on three levels: literal = the restoration of Israel from Babylonian captivity; allegorical = the resurrection of dead souls through Christ; anagogical = the bodily resurrection at the Last Day. All three senses are affirmed as true simultaneously.
Ez	37	1		Ezekiel is brought in the Spirit to a valley full of very dry bones: Lapide notes the dryness (sicca vehementer) emphasizes the utter hopelessness of the situation — these are not recently dead but long-dead. This is important because the resurrection the vision promises is impossible by any natural power, requiring a purely divine creative act.
Ez	37	3		'Fili hominis, putasne vivent ossa ista?' — Son of man, can these bones live? Lapide reads Ezekiel's answer ('Domine Deus, tu nosti') as the perfect response of prophetic humility: acknowledging that what is impossible to human reckoning is possible to God. He applies this to all who despair of conversion — no soul is too dead for grace.
Ez	37	7		The bones come together bone to bone at Ezekiel's prophecy: Lapide develops the analogy between prophetic preaching and the resurrection — the word preached by God's minister has power beyond the mere human voice, just as Elijah's prayer raised the dead. He cites Paul: 'Faith comes from hearing, hearing through the word of Christ' (Rom. 10:17).
Ez	37	9		Prophecy to the four winds, O Spirit, and breathe upon these slain: Lapide identifies the four winds as the universal mission of the Gospel to the four corners of the earth. The Spirit breathed into the bones is the same Spirit breathed by Christ on the Apostles (Jn. 20:22) and poured out at Pentecost.
Ez	37	10		A great, exceedingly great army stood up on their feet: Lapide reads this as the eschatological resurrection of the dead described in 1 Cor. 15 and 1 Thess. 4:16. He quotes Tertullian's De Resurrectione Carnis and Augustine's De Civitate Dei (Book 22) extensively in support of bodily resurrection.
