1Mc	12:22	In Antigonus the entire stock of the Asmonaeans came to an end, as did their kingdom and Pontificate, which they had held for 126 years according to Josephus, or rather for 130 years according to Salianus and others. For so many years elapsed from the ninth year of Antiochus Epiphanes until the first year of Herod, when he, having slain Antigonus, fully occupied the kingdom, and in him the sceptre departed from Judah, and therefore Christ came, according to the oracle of Jacob in Genesis 49:10. All these things are clear from Josephus, Eusebius, Salianus, Torniellus, Pererius, and others. # GEM
1Mc	12:23	Series of High Priests from Alexander the Great to Christ: 1. Jaddus. He met Alexander the Great and reconciled him, who had been hostile to the Jews, as Josephus attests in books 11 and 13 near the end. According to Eusebius he presided for 17 years. Jaddus's younger brother was Manasses, who went to the temple built like that of Jerusalem by his father-in-law Sanballat on Mount Gerizim, and became its High Priest; concerning this there was a perpetual quarrel and dispute between the Jews and the Samaritans all the way to Christ, as is clear from John 4. See Josephus book 11, chapter 7.
1Mc	12:24	2. Onias the first, son of Jaddus, to whom some give 23 years.
1Mc	12:25	3. Simon, son of Onias, surnamed the Just, whose praises are described in Ecclesiasticus 50:1.
1Mc	12:26	4. Eleazar, brother of Simon, who sent 72 interpreters to Ptolemy Philadelphus to translate the Old Testament from Hebrew into Greek.
1Mc	12:27	5. Manasses, son of Onias the first, brother of Simon, and uncle of Eleazar.
1Mc	12:28	6. Onias the second, son of Simon the Just, surnamed the Covetous.
1Mc	12:29	7. Simon the second, son of Onias the second.
1Mc	12:30	8. Onias the third, surnamed the Holy, son of Simon the second, who by his prayer freed Heliodorus when he was being scourged.
1MC	1:1	"And it came to pass, after Alexander (the Great) son of Philip the Macedonian, who FIRST (Greek: πρότερον, that is, previously) REIGNED IN GREECE" — namely, over all of it, as Serarius says — "having gone forth from the land of Chittim," that is, from the regions of Judaea beyond the sea (for these the Jews call Chittim), such as Macedonia, Greece, Cyprus, etc. Just as today those who dwell beyond the Alps are called "ultramontanes" by Italians. Again, some take Chittim properly to mean Macedonia (which today is called Albania), both because Philip and the Persians are called kings of the Chittim, that is, of the Macedonians, in 1 Macc. 8:5; and because Suidas, under the words Latini and Κιτιεῖς, asserts that Macedonia is properly so called from Chittim, namely Κίτιον, and in Attic μάκιτον. So also St. Jerome, book 5 on Isaiah ch. 23 and on ch. 27 of Ezekiel and on Daniel ch. 11, takes Chittim to mean the islands of Macedonia; and St. Epiphanius, heresy 30, says Alexander is said to have gone forth from Chittim, that is from Macedonia, because in it was the stock of the Cyprians and Rhodians, to whom this name properly belongs: Chittim.
1MC	1:33	"And he took the spoils of the city, and set it on fire, and destroyed its houses and its walls round about." The city of David, which was the citadel of Jerusalem situated on Mount Zion, was thus plundered, burned, and its fortifications demolished by the forces of Antiochus.
1MC	1:34	"And they led away captive the women, and the children, and the cattle they took possession of." The population was enslaved and the livestock seized as plunder, adding to the devastation already wrought upon Jerusalem.
1MC	1:35	"And they built up the city of David with a great and strong wall and strong towers, and it became a citadel for them." Antiochus transformed the city of David into a fortress, reinforcing it with massive walls and towers so that it might serve as a garrison and stronghold from which to dominate Jerusalem and oppress the Jews.
1MC	1:36	"And they placed there a sinful nation, wicked men, and they were strengthened in it, and they stored up arms and provisions, and gathered together the spoils of Jerusalem." A garrison of impious and lawless men was installed in this citadel, well-armed and supplied, who continually plundered Jerusalem.
1MC	1:37	"And they stored them there; and they became a great snare." The accumulated spoils and the garrison itself became an ongoing trap and source of ruin for the inhabitants of Jerusalem.
1MC	1:38	"And this was done as an ambush against the sanctuary, and an evil adversary in Israel." The citadel thus served as a constant threat and hidden danger menacing the Temple and the entire people of Israel, as a devil or adversary perpetually lying in wait against holy things.
1MC	1:39	"And they shed innocent blood round about the sanctuary, and defiled the holy place." The garrison committed murder around the very precincts of the Temple, polluting by bloodshed the sacred area which God had consecrated to His worship.
1MC	1:40	"And the inhabitants of Jerusalem fled because of them, and the city became the dwelling of strangers, and she became strange to her own seed, and her own children forsook her." So great was the terror inflicted by the garrison that the rightful inhabitants abandoned Jerusalem, which then became populated by foreigners, alien to its own people and forsaken even by those born within her walls.
1MC	1:41	"Her sanctuary was made desolate like a wilderness, her festival days were turned into mourning, her sabbaths into reproach, her honours into nothing." The Temple, once the glory of all nations, lay deserted; the joyful feasts of the Lord became occasions of grief; the sabbath, formerly held sacred, was treated with contempt; and all the dignity of divine worship was reduced to nothing.
1MC	1:42	"According to her glory, so was her dishonour multiplied; and her high estate was turned into mourning." As Jerusalem had formerly been exalted above all cities in honour and sanctity, so now her disgrace was proportionate to her former greatness, and her former majesty was exchanged for lamentation.
1MC	1:43	"And King Antiochus wrote to all his kingdom, that all the people should be one, and that every one should leave his own law." Antiochus, in his pride and impiety, sought to abolish all national religious distinctions and impose a forced religious uniformity throughout his empire, compelling all peoples to abandon their ancestral customs and laws in favour of Greek religion and practice.
1MC	1:44	"And all the nations consented according to the word of King Antiochus." The Gentile peoples, having no firm attachment to divine truth, readily complied with the king's edict, abandoning their various national customs without great resistance.
1MC	1:45	"And many of Israel consented to his service, and they sacrificed to idols, and profaned the sabbath." To their great shame, a considerable number of Israelites apostatised, offering sacrifice to false gods and desecrating the sabbath which God had hallowed as a perpetual sign of His covenant with His people.
1MC	1:46	"And the king sent letters by the hands of messengers to Jerusalem, and to all the cities of Judah, that they should follow the laws of the nations of the earth." Antiochus dispatched official written decrees to Jerusalem and throughout all Judaea, commanding the Jews to conform to pagan Hellenistic customs and to abandon the Mosaic Law entirely.
1MC	1:47	"And that they should forbid holocausts, and sacrifices, and atonements to be made in the temple of God." The perpetual sacrifice ordained by God Himself was to be suppressed; the altar of the Lord was to fall silent, and all the expiatory rites of the Mosaic law were to cease by royal command.
1MC	1:48	"And should forbid the celebration of the sabbath and the solemn days." Even the external observance of the sabbath and the sacred feasts of the Lord — Passover, Pentecost, Tabernacles — were prohibited under penalty of death.
1MC	1:49	"And he commanded the holy places to be profaned, and the holy people of Israel." Not content with suppressing the rites of religion, Antiochus directly commanded the defilement of the Temple itself and the corruption of the people whom God had set apart as His own holy nation.
1MC	1:50	"And he commanded altars to be built, and temples, and idols, and swine's flesh to be sacrificed, and unclean beasts." Pagan altars and idol-temples were to be erected everywhere; swine, the most abominable of animals to the Jews and expressly forbidden by Mosaic law, were to be offered in sacrifice, and other legally unclean animals likewise.
1MC	1:51	"And that they should leave their sons uncircumcised, and let their souls be defiled with all uncleannesses and abominations, to the end that they should forget the law, and change all the ordinances of God." Circumcision, the very sign of the covenant between God and Abraham, was forbidden. The entire fabric of the Mosaic law — dietary regulations, ritual purity, circumcision — was to be destroyed, so that Israel might utterly forget God's covenant and conform entirely to pagan ways.
1MC	1:52	"And whosoever would not do according to the word of King Antiochus should die." The penalty for any observance of the Jewish law was death, making this the most severe and systematic religious persecution the Jewish people had yet endured.
1MC	1:53	"According to all these words he wrote to all his kingdom, and he appointed overseers over the people who should force them to do these things." Royal commissioners were appointed throughout the realm with authority to compel compliance with the edict by force, ensuring that no Jewish community could quietly maintain its ancestral observances.
1MC	1:54	"And they commanded the cities of Judah to sacrifice." The local authorities throughout Judaea received direct orders to compel the Jewish populace to offer pagan sacrifices, thus publicly apostasising from the God of their fathers.
1MC	1:55	"And many of the people were gathered to them, who had forsaken the law of the Lord, and they committed evils in the land." Apostates from among the Jews themselves joined the persecutors, and these renegades proved especially cruel oppressors of their faithful brethren, as those who abandon true religion often become the most bitter enemies of those who remain faithful.
1MC	1:56	"And they drove away the people of Israel into lurking places, and into the hidden places of fugitives." The faithful remnant of Israel was hunted down and driven into caves, deserts, and other hiding places — reduced to the condition of outlaws and fugitives in their own land.
1MC	1:57	"On the fifteenth day of the month Casleu, in the hundred and forty-fifth year, King Antiochus set up the abominable idol of desolation upon the altar of God, and throughout all the cities of Judah round about they built altars." On the 15th of Casleu (corresponding roughly to our December) in the Seleucid year 145 (i.e., 168/167 BC), Antiochus erected upon the very altar of burnt offering in the Temple the idol called "the abomination of desolation" — fulfilling the prophecy of Daniel (Dan. 9:27; 11:31; 12:11) — and pagan altars were constructed in every city of Judaea.
1MC	1:58	"And before the doors of the houses, and in the streets, they burnt incense and sacrificed." Pagan worship was carried into the most public and domestic spaces: incense was burned and sacrifices offered in the streets and before private houses, so that the entire land was publicly given over to idolatry.
1MC	1:59	"And they burnt the books of the law of God with fire, tearing them in pieces." The sacred scrolls of the Torah — the word of God entrusted to Israel — were systematically sought out, torn apart, and burned, in a calculated attempt to eradicate the very memory of divine revelation from the people.
1MC	1:60	"And whosoever was found with the books of the testament of the Lord, and whosoever observed the law of the Lord, according to the edict of the king, was put to death." Possession of the scriptures and observance of the law were capital offences. This was among the most extreme acts of religious tyranny recorded in ancient history, foreshadowing later persecutions of Christians.
1MC	1:61	"With power they did these things against the people of Israel who were found in every city month after month." The enforcement was systematic and continuous — carried out with military force throughout every city, month after month, allowing no respite to the faithful.
1MC	1:62	"And on the five and twentieth day of the month they sacrificed upon the altar which was over against the altar of God." On the 25th of each month — the birthday of Antiochus — a solemn pagan sacrifice was offered upon the idol altar erected over against the true altar of God, as a deliberate and calculated affront to the worship of the God of Israel.
1MC	1:63	"And the women that circumcised their children were slain according to the commandment of King Antiochus." Mothers who had their sons circumcised in obedience to God's covenant with Abraham were executed — a barbarous cruelty that reveals how fiercely Antiochus targeted the most fundamental expressions of Jewish identity and covenant fidelity.
1MC	1:64	"And they hanged the children by the neck in all their houses, and those who had circumcised them they killed." The infants themselves were hanged from their mothers' necks after the mothers were executed, and all who had performed the circumcision were likewise slain — a scene of horror that moved all Israel to lamentation.
1MC	1:65	"And many of the people of Israel determined with themselves that they would not eat unclean things, and chose rather to die than to be defiled with unclean meats." # GEM Here we see the first clear historical instances of what later theology would call martyrdom for religion: men choosing death rather than transgress the law of God. The Fathers, particularly St. Ambrose and St. Augustine, cite these martyrs of the Maccabean period as true martyrs, dying for the divine law, and as forerunners of the Christian martyrs.
1MC	1:66	"And they would not break the holy law of God, and were slain." Their death was not stubbornness or fanaticism, but genuine martyrdom — the willing acceptance of death rather than the violation of God's holy commandments. They are honoured by the Church among the saints.
1MC	1:67	"And there was very great wrath upon the people." This wrath (ira) is understood by commentators in two senses: first, the wrath of Antiochus against those who resisted; second, and more deeply, the permissive wrath of God, who allowed this tribulation to fall upon His people as a chastisement for their sins and an occasion for purification, as He had done in the time of the Babylonian captivity.
1MC	7:1	"Kittim" in v.1 refers to the land from which Alexander came. Lapide discusses the identification of "Kittim": Cyprus is one candidate, as are other overseas regions which the Hebrews called "islands" (insulae), including Italy, Greece, and Macedonia. He notes Livy (Decade 2, book 5) mentions a place called Citium in Macedonia where a whole army gathered. He also notes linguistic affinity between "Macedonia" and "Cethim": Dionysius and Hesychius in his Lexicon call Macedonia "Macela" and the Macedonians "Macetas." Ausonius (Epigr. 2) writes "Macedonianque attollere nomen." Thucydides (2.2) says Cyprians migrated to Macedonia and could have given it the name Cethim. Theodore Annius, Mantus, and Fererius on Isaiah 2 all take Cethim to mean Macedonia.
1MC	7:1	"Darius king of the Persians" — the last one, surnamed Codomannus. Alexander the Great struck him down and killed him in the sixth year of his reign, thereby transferring the monarchy from Darius and the Persians to himself and the Greeks; having become sole monarch he reigned another six years, dying in his twelfth regnal year. Darius was previously called Codamus and kept a tavern at Susa (Dio Chrysostom, Oration 5); thence he was made prefect of Armenia and finally king. He was therefore not of royal lineage but pretended to be by assuming the royal name of Darius — for which reason Alexander invaded and deprived him of a throne not rightfully his.
1MC	7:3	"And he passed through to the ends of the earth" — subjugating everything by arms all the way to the Ganges and the Indian Ocean, according to Josephus, Livy, and Justin.
1MC	7:3	"And the earth was silent before him" — out of terror at his strength and his unbroken victories, so that no one dared resist him or open his mouth against him, just as mice are silent before a cat and dogs before a lion.
1MC	7:4	"And he gathered forces and an army" — that is, an army formidable not so much by numbers as by the valour of its soldiers. For Alexander's troops were veterans, hardened by labours and battles, emboldened by continuous victories, so that they swept through and subdued everything. This is a hendiadys; hence the Greek reads: "he gathered valour," meaning a brave army.
1MC	7:4	"And his heart was lifted up" — to such a degree that he aspired to divinity and claimed he had been begotten by Jupiter himself. He had absorbed this vain opinion from his immense victories, the flattery of courtiers, and success beyond all belief, so that — as Angellius records (book 13, ch. 4) — he made his mother Olympias the concubine of Juno. In his folly he wrote to the Greeks commanding them to declare him a god, as the sources attest. # GEM
1Mc	10:1	Some believed, he says, that the provinces were distributed by the testament of Alexander; and he asserts that this was handed down by various authors, though he himself holds the contrary opinion. But to our Author, to whom the Greek and Latin Fathers, indeed the whole Church, attribute sacred authority as though he were a hagiographic writer, greater credence must be given.
1MC	1:15	They built a gymnasium in Jerusalem according to the laws of the nations, in which young men were taught not only the fables and literature of the Gentiles, as SS. Thomas and Lyran hold, and likewise to fence, shoot arrows, compete in running, jumping, discus, and wrestle in the palaestra, etc., but also were instructed in every form of licentiousness, even the unnatural practices of pederasty and sodomy; whence to these gymnasia were added ephebeia or brothels, as in 2 Macc. 4:12. And such places were erected by impious kings of old in Judah, which are called the houses of the effeminate, over which the mother of Asa king of Judah presided as a kind of priestess and princess (3 Kings 15:12); but Asa and other pious kings abolished them, restoring [purity].
1MC	11:1	The companion of true religion is purity and chastity; so the companion of false religion and heresy is impurity and lust: certainly you will find troops of virgins, both men and women, who have vowed chastity to God and religiously observe it throughout their whole life, nowhere but in the orthodox faith.
1MC	11:16	AND THEY MADE THEMSELVES FORESKINS,] that is, they drew back by certain instruments and medicines the foreskins cut off in circumcision, and caused them to grow again, so that by this act they might avoid circumcision and Judaism, and profess Gentilism; for the restoration of the foreskin was the symbol of this thing. See what is said on 1 Corinthians 7:18, on the words: Let him not draw over the foreskin.
1MC	11:17	AND THE KINGDOM OF ASIA AND SYRIA WAS PREPARED IN THE SIGHT OF ANTIOCHUS (Epiphanes); for Seleucus Philopator, the elder brother of Epiphanes, was slain by the treachery of Heliodorus; wherefore Epiphanes, aided by the neighboring kings Eumenes and Attalus, easily seized alone the kingdom of his father. Not content with this: HE BEGAN TO REIGN IN THE LAND OF EGYPT,] for as follows:
1MC	11:18	AND HE ENTERED INTO EGYPT WITH A GREAT MULTITUDE,] that is, a copious one, namely with a numerous and great army. There is an enallage here; for continuous quantity is put for discrete, namely gravis, or great, for many. A most grievous swarm of flies is called very numerous, Exodus 8:24. See what is said there. Moreover, Antiochus Epiphanes entered Egypt twice, pretending he wished to aid Ptolemy Philometor, his nephew by his sister Cleopatra, who was a child, but in reality with the intention of excluding his nephew and adding the kingdom of Egypt to his own kingdom of Asia. He entered the first time in the second year of his reign, of which 2 Maccabees 4:21 treats. The second time, in the sixth year of his reign, which was the year 142 of the Greeks, of which this passage treats; for in the following year, 143, he went up from Egypt into Israel, as is said in verse 21.
1MC	11:23	AND HE ENTERED INTO THE SANCTUARY,] that is, the sanctuary; namely the Temple most holy to the Jews, and from it he sacrilegiously removed THE GOLDEN ALTAR, that is the altar of incense; and THE GOLDEN TABLE, upon which the 12 Tribes offered to God the 12 LOAVES OF PROPOSITION, AND THE LIBATION VESSELS, that is the cups, mixing bowls, and other vessels by which wine, oil, and the blood of victims were poured out to God, that is, poured at the horn of the altar.
1MC	11:25	AND HE MADE A SLAUGHTER OF MEN, namely, as is said in 2 Maccabees 5:12: There were slaughters of young men and old men and women, and the destruction of children and the killing of virgins and infants. Now in the space of three whole days, 80,000 were slain, thousands were bound, and no fewer were sold. The cause was that the Romans had ordered Antiochus Epiphanes to withdraw from Egypt and leave it free to Ptolemy Philometor, the king and their ally; for Publius Popilius Laenas, a Roman legate who had previously been a friend of Antiochus Epiphanes at Rome, having arrived by ship at Alexandria, drew a circle around Antiochus in the sand with a rod and said to him: The Senate and people of Rome command that you withdraw from Egypt and not make war upon the Ptolemies; and that in this very spot you answer what course you intend: whether you desire peace or war. Terrified by this, he replied: If this is the pleasure of the Romans, I must withdraw. And so he immediately moved his army. So Josephus, book 12 of the Antiquities.
1MC	6:1	[On Antiochus gnashing his teeth and moving camp against the neighboring Jews, pouring out his indignation and fury upon them]
1MC	6:2	[On "he spoke with great pride": boasting as though he were some earthly god whom all must obey and none could resist, as his antitype Antichrist will do. See Daniel 11:36]
1MC	6:27	[On "the beauty of women was changed": both because they laid aside their fine garments and put on mourning dress, black and squalid, in common lamentation; and because fear, grief and anguish made them pale and wan. So Jeremiah in Lamentations 1 says of the virgins: "all her beauty is departed from the daughter of Sion"; and of the young men ch.4 v.2: "The sons of Sion, glorious and clothed in fine gold, how are they esteemed as earthen vessels"; and v.7 of the Nazarites: "Her Nazarites were whiter than snow, purer than milk, ruddier than ancient ivory, more polished than sapphire; their face is blacker than coals and they are not known in the streets"]
1MC	6:29	[On "the land was moved": Judaea was struck and shaken with great terror, grief and anguish, on account of the Jewish inhabitants slain, captured and sold by Antiochus]
1MC	6:30	[On "after two years of days": after two full years with all their days completely elapsed, so that even some additional days ran over; Antiochus Epiphanes sent the chief collector of tribute, namely Apollonius, to the Jews not merely to plunder but to slaughter them, as is said in 2 Maccabees 5:26]
1MC	6:33	[On Apollonius setting Jerusalem, already plundered by himself, on fire, and pulling down its houses and walls all around, lest it be able to rebel against Antiochus]
1MC	6:35	[On "they built the city of David": that is, the citadel of Zion, which dominated the whole city lying below it like a cliff or tower, with a great, high and strong wall]
1MC	6:36	[On "they placed there a sinful nation": that is, rapacious, murderous and wicked soldiers, who would plunder, bind and slaughter the Jews]
1MC	6:38	[On "this became an ambush against the sanctuary": that is, against the temple, so that they might lie in wait for Jews going to the temple for sacrifice or prayer, and rushing out from the citadel would attack, plunder, capture and wound them; for Antiochus wished to abolish the worship of God and compel the Jews to adore his idols, and had therefore placed the image of Jupiter Olympius in the temple]
1MC	6:38	[On "and a wicked devil against Israel": both because these soldiers were devils, that is, calumniators and accusers]
1MC	1:1	For they were falsely accused when going to the temple, as though they wished to fortify it against Antiochus; and because the soldiers themselves, like madmen, plundered, beat, and tore them apart, so that they filled and polluted the very temple with the blood of the slain; and finally because they compelled them away from the worship of God to the worship of Jupiter, that is, of the devil, and at the same time invited them to fornication in brothels adjoined to the temple; which was a work plainly diabolical.
1MC	1:41	And King Antiochus inscribed a decree, by which he commanded that all the people should be one, that is, uniform in faith and religion, so that all his subjects should be united with him in the same superstition and idolatry, just as they were united in the same kingdom; and therefore that every man should leave his own law, namely that the Jews should abandon the law and worship of their God given through Moses, and embrace the law and worship of Antiochus. It is expedient that in one kingdom there be one religion, but a true and orthodox one. For if it be false, it is expedient that there be many, so that the true one may shine forth and be recognized from the variety of the false ones, as Cardinal Hosius used to say.
1MC	1:43	And many of Israel consented to his service. In Greek τῇ λατρείᾳ, that is, to his latria, or sacred service, worship and adoration, namely that they should worship no other God with latria, nor serve any other God, than the God of Antiochus their king, namely Jupiter Olympius, and Antiochus himself. For he wished to be worshipped together with Jupiter as a God.
1MC	1:44	And the king sent books, that is, letters and epistles. For this is what the Hebrew sepher, meaning book, signifies.
1MC	1:47	And he sent decrees, by which he commanded that the holy things should be defiled, that is, that the holy temple should be violated and profaned, along with its holy sacrifices, rites, sabbaths, feasts, etc., and the holy people of Israel, so that, having cast aside the holy faith and law of God, they might defile themselves with the sacrilegious victims and superstitions of the gentiles and of idols; whence, explaining this, he adds:
1MC	1:47	That swine's flesh should be sacrificed, that is, sows and pigs which were unclean by the law of Moses and therefore forbidden to be eaten and sacrificed; and common cattle, that is, unclean ones; for those that were unclean were common to the gentiles, while those that were clean were peculiar and proper to the Jews, Leviticus 11. Hence God, wishing to convert St. Peter to bring Cornelius and the unclean gentiles to Christ, commanded him in a vision to eat unclean animals, saying: What God hath cleansed, call not thou common, that is, unclean, Acts 10:15.
1MC	1:49	And that they should change all the justifications of God, that is, that they should violate all the ordinances and laws of God; for these are called justices and justifications, because they prescribe what is equitable and just.
1MC	1:51	And many were gathered together to those who had forsaken the law of the Lord, joining with the apostates in apostatizing from the law of God, namely Jason, Alcimus, Menelaus, and the other leaders of apostasy.
1MC	1:53	And they drove out of the people of Israel those who refused to apostatize, but steadfastly persevered in the true law and worship of God, so that they were compelled to flee to dens and caves, and to hide themselves there.
1MC	1:54	On the fifteenth day of the month Casleu (which corresponds to our November), he built and set up upon the altar of God in the temple of Jerusalem the abominable idol of desolation, namely of Jupiter Olympius, which was to be the cause of all calamity and desolation, as Daniel had foretold, ch. 11:11.
1MC	1:58	By his own power (in Greek ἐν τάχει, that is by his own swift force, that is, violently), the satellites of Antiochus acted against the people of Israel, who were found in every city month by month; by month understand the new moon, or the first day of the month, which was solemn and as it were sacred to the Jews; wherefore they then flowed together from villages and farms into the city to hear the law of God, just as the inhabitants of the countryside near Rome flowed together to Rome on the same day, whence the Calends took their name, as I showed at Leviticus 28:11. The meaning is, as if to say: the soldiers of Antiochus watched for those who observed the new moon according to the law of Moses, and severely punished them, indeed slaughtered them. And in order to abolish the new moon, that is, the solemnity of the first day of the month,
1MC	1:59	On the twenty-fifth day of the month they sacrificed upon the altar erected to Jupiter Olympius, which was placed opposite the altar of holocausts dedicated to God in the temple of Jerusalem. Upon this altar therefore they sacrificed not only to Jupiter but also to Antiochus himself as if to a God. For he wished to be worshipped as a God, as Daniel foretold ch. 11:36; and therefore he was a type of Antichrist. The idolaters were unwilling to sacrifice upon the altar of God, lest they should seem to sacrifice to the God of the Hebrews; and in order to make it appear as it were profane to the people.
1Mc	11:1	They chose rather to die and to be variously tortured than to be defiled with unclean foods, that is, than to eat swine's flesh and similar meats forbidden in Leviticus 11. For this reason Eleazar and the seven Maccabee brothers were tortured, as recounted in 2 Maccabees 7. All these therefore were glorious in that ancient and primitive time.
1Mc	11:2	Note that the abomination of desolation placed in the Temple was the statue of Jupiter Olympius, before which, on a nearby altar erected to Jupiter by the same persons, they offered sacrifice.
1Mc	11:3	# GEM The early martyrs chose torment and death over the violation of the dietary laws, showing that external bodily purity, as prescribed in Leviticus, was a figure and safeguard of interior purity of soul, and that fidelity to the whole Law, even in its ceremonial precepts, was worth dying for when compulsion to transgress them was tantamount to apostasy.
1MC	7:1	Daily they were killed with most cruel tortures and torments, lashed also with whips and their bodies lacerated, and while still alive and breathing they were fastened to crosses; moreover their wives and their circumcised children were strangled according to the royal command, and were hung from the necks of their crucified parents.
1Mc	11:33	"And from the learned shall fall, that they may be tried, and chosen, and made white until the appointed time." (Dan. 11:35) — i.e., God, indignant at the Jews on account of their crimes, permitted them to be so atrociously afflicted by Antiochus.
1Mc	2:1	In those days arose Matthias the son of John, the son of Simon, a priest of the sons of Joarib, from Jerusalem, and he withdrew to the mountain of Modin.
1Mc	2:2	And he had five sons: John, who was surnamed Gaddis;
1Mc	2:3	and Simon, surnamed Thassi; [the text continues listing the sons of Matthias]
1Mc	2:7	And Matthias said: Woe is me! wherefore was I born to see the ruin of my people, and the ruin of the holy city, and to sit there when it is given into the hands of enemies?
1Mc	2:8	The holy places are fallen into the hands of strangers: her temple is become as a man without honour.
1Mc	2:9	The vessels of her glory are carried away captive: her old men are slain in the streets, and her young men are fallen by the sword of the enemies.
