book	chapter	verse	latin_incipit	english_translation
Bar	5	4		For God hath shewn thy splendour to every nation that is under heaven. For the name of God shall be named to thee for evermore: the peace of justice, and honour of piety. The glorification of the new Jerusalem as the home of justice and piety — the Church named with God's own peace and honor. Lapide: the name 'peace of justice' = God's peace through Christ's justice (redemption), given to the Church.
Bar	5	5		Arise, O Jerusalem, and stand on high: and look about towards the east, and behold thy children gathered together from the rising to the setting sun, by the word of the Holy One. Jerusalem standing on a high hill to see her children returning from all directions = the Church's vision of the universal gathering of the elect. 'The word of the Holy One' (jussio Sancti) = the prophetic command that gathers all nations to the Church.
Bar	5	7		For God hath brought down the high mountains, and the long hills, and hath filled up the valleys to make the ground level: that Israel may walk diligently to the honour of God. The leveling of mountains and filling of valleys for the return = echoing Is.40:4 (John the Baptist's preparatory work). Lapide: the mountains of pride and the valleys of humility are both leveled to create the royal road of the Gospel; applied to baptism which removes all obstacles to God's approach.
Bar	6	0		Synopsis: The Epistle of Jeremy (traditionally ch.6 of Baruch in Catholic canon). Jeremiah's anti-idolatry letter to the Jews about to be taken to Babylon: 'you will see gods of gold, silver, and wood, carried on shoulders.' A satirical proof that idols are not gods: their material, craftsmanship, shameful treatment, impotence, and utter uselessness demonstrate their nothingness. Daniel 3 and the Three Youths (who refused to worship Nabuchodonosor's statue) are said by Tertullian to have been strengthened by this very letter.
Bar	6	3		And when you shall see in Babylon a multitude adoring them, say you in your hearts: thou oughtest to be adored, O Lord. The right response to witnessing idolatry: interior adoration of the true God. Lapide: the Christian surrounded by false worship must maintain interior worship and, when possible, bear witness by refusal to participate.
Bar	6	17		As a vessel that a man useth is worth nothing when it is broken: even so are their gods, when they are set up in their temples. The idol as a broken vessel: once cracked or fallen, it is thrown away — proving it has no real divinity. A divine being cannot be damaged, sold, looted, or replaced. Lapide cites numerous historical examples of idols being looted and destroyed, none of which ever defended itself.
Bar	6	26		Women with cords about them, sit in the ways, burning bran for perfume: but if any of them, drawn by some passenger, sleep with him, she upbraideth her neighbour, that she was not thought as worthy as herself, and was not girt with a cord as she was. The temple prostitutes of Babylon — one of the most vivid descriptions of pagan degradation in the canonical books. Lapide gives a careful anthropological treatment: the custom of Babylon's sacred prostitution (documented by Herodotus, Strabo) as the extreme of religious degradation. Applied as a warning against confusing sacred and profane love.
Bar	6	36		For fire sent from the Chaldeans burning the house of their gods, they themselves fly away, and escape from the midst of them, but the gods remain in the fire as beams. When the idols' own temples burn, the priests flee to save themselves — the idols do nothing. Lapide: the ultimate test of divinity is the ability to protect oneself and one's worshippers; the idols fail spectacularly.
Bar	6	43		They cannot verify their own promise: let them not be taken for gods. The idol cannot fulfill a vow made to it, cannot give an oracle, cannot communicate in any way — the test of divine personality. Lapide: the living God speaks, fulfills promises, and communicates personally through prophecy, Scripture, and grace; the idols are definitively mute.
Bar	6	65		For fire, and wind, and swift air, and the circle of stars, and great water, and the sun and moon, are good, if one think that they are gods, they will obey him not. Even the natural elements are better servants of God than the idols are servants of their worshippers: at least fire warms, water refreshes, wind blows — but idols do nothing at all. Lapide: the 'worship' of natural forces (Stoic pantheism) is at least partially comprehensible; the worship of man-made statues is utterly irrational.
Bar	6	72		By what reason therefore is it to be thought, or to be said, that they are gods? The rhetorical conclusion of the Epistle: no rational ground exists for calling idols gods. Lapide summarizes the eight arguments of the Epistle against idolatry: (1) material nature, (2) craftsmanship, (3) shameful treatment, (4) need for guards, (5) fear of thieves, (6) impotence, (7) helplessness in fire, (8) uselessness in agriculture and judgment. The Epistle serves as the model for all subsequent Christian apologetics against polytheism.
