book	chapter	verse	latin_incipit	english_translation
Jgs	5	31		"Let all thine enemies perish, O Lord; but let them that love him be as the sun when he riseth in his strength." Lapide: this is an image of glory — those who love God shall shine as the sun in the resurrection (Matt. 13:43). The just shall be resplendent with the glory of Christ, the true Sun.
Jgs	6	1		Israel did evil, so God delivered them into the hand of Midian for seven years. The recurring cycle: sin, servitude, penitence, salvation. Lapide: God uses foreign nations as scourges to correct His people; the Midianite oppression is a figure of the tyranny of sin and the devil over the soul that abandons God.
Jgs	6	12		The Angel greets Gideon: "The Lord is with thee, thou most valiant of men." He is threshing wheat in hiding from the Midianites — the humble instrument chosen by God in his own eyes smallest and most contemptible. Lapide: God habitually chooses the weak to confound the strong (1 Cor. 1:27).
Jgs	6	17		Gideon asks for a sign. Lapide, following S. Thomas, Suarez, and Serarius: Gideon did not sin by asking for a sign, because he did so not from infidelity but from a pious desire to confirm his faith. The Apostle places Gideon in the catalogue of the heroes of faith (Heb. 11:32).
Jgs	6	22		Gideon fears death on seeing the Angel face to face: "I have seen the Angel of the Lord face to face." The Lord comforts him: "Peace be to thee, fear not, thou shalt not die." Lapide: the presence of God's messenger brings at first holy fear, then consolation — the pattern of all true visitation of grace.
Jgs	6	36-38a		Gideon sets out the fleece and asks for dew on the fleece alone, all earth dry. Lapide: the fleece (vellus) signifies primarily the womb of the Virgin Mary, and the dew (ros) signifies the descent of the Word of God into that womb — the Incarnation. SS. Ambrose, Ephrem, Sophronius, and Proclus all call the Blessed Virgin "the Fleece of Gideon."
Jgs	6	38b		"There was dew only upon the fleece, and all the earth was dry." Lapide: the first sign — dew on fleece alone — is fulfilled in the Conception of the Virgin, when she alone received the Heavenly Dew (the Word) while all other women remained dry and incapable of such a miracle of grace. S. Bernard: "What does the fleece of Gideon signify, but flesh assumed from the flesh of a Virgin without injury to her virginity?"
Jgs	6	39-40		The second sign: fleece dry, all earth moist. Lapide: this signifies the Birth of Christ, when the Word was poured out upon all the earth through the Virgin, who herself thereafter remained as it were empty and dry — virginity preserved in parturition. SS. Jerome, Ambrose, Bernard, Chrysologus are cited at length.
Jgs	7	2		God reduces Gideon's army from 32,000 to 300, lest Israel boast that it was their own power that saved them. Lapide: "I chose the weak things of the world to confound the strong" (1 Cor. 1:27). God's typical method is to work through apparent weakness so that the glory belongs to Him alone. The 300 represent the sign of the Cross (the letter Tau = 300 in Greek), per S. Gregory.
Jgs	7	6		The three hundred who lapped water with the hand to the mouth, not kneeling: Lapide follows Lyranus, Arias, and Serarius in holding these were the more disciplined and watchful soldiers — ever on guard, not prostrating themselves to earthly desires. Tropologically: those chosen by God are those who, even when satisfying bodily needs, keep their eyes fixed on the spiritual combat.
Jgs	7	13-14		The dream of the barley loaf rolling into the Midianite camp and overthrowing the tent. Allegorically (S. Augustine): "The barley loaf is a type of the Eucharist" — the humble bread that descends from heaven (John 6:51) overturns the camp of the enemy and destroys the tents of sin. The adversary recognises in it the sword of Gideon = the Word of God made flesh.
Jgs	7	16-20		Gideon divides three hundred men into three companies with torches hidden in pitchers, and trumpets. When they break the pitchers the torches blaze forth. Allegorically (S. Ambrose): the earthen pitchers are mortal bodies; the torches within are the light of the Holy Ghost; the preachers of the Gospel break themselves (in mortification) so that the interior light of grace shines forth to confound the enemy.
Jgs	8	1-3		Gideon answers the angry Ephraimites with a soft and humble reply: "Is not the gleaning of the grapes of Ephraim better than the vintage of Abiezer?" Lapide: a gentle word breaks anger. "A soft answer turneth away wrath" (Prov. 15:1). Gideon's modesty and prudence saved Israel from civil war.
Jgs	8	23		Gideon refuses kingship: "I will not rule over you, neither shall my son rule over you; the Lord shall rule over you." Lapide: a truly great man attributes victory and power not to himself but to God. This models the proper disposition of all rulers. The Judges were not hereditary monarchs but instruments of divine Providence.
Jgs	8	27		Gideon makes an Ephod from the golden spoils of Midian. Lapide at length: he did not sin. S. Augustine holds God permitted it so that peace would be maintained; Gideon made it as a perpetual monument of the miraculous victory and to clothe the High Priest for oracular consultation on behalf of Israel. The sin lay with his descendants who gave it divine honours.
Jgs	8	33		"After Gideon was dead, the children of Israel returned, and went a whoring after Baalim." The recurring apostasy: as long as the just leader lives and the memory of God's benefits is fresh, the people serve God; but death and time bring forgetfulness and ingratitude. Lapide: the misery of a people deprived of a good shepherd.
Jgs	9	8-15		Jotham's parable of the trees seeking a king: the olive, fig, and vine all refuse — they prefer their proper fruitfulness to the vanity of rule. Only the bramble (rhamnus) accepts, threatening fire. Lapide: the worthiest men shun power; those who crave it are like brambles, burning those who shelter under them. The parable is a warning to all who seek dominion for its own sake.
Jgs	9	23		God sends an evil spirit between Abimelech and the Shechemites. Lapide, following S. Augustine: God uses even the devil as a scourge of the impious, sending him against those whose sins cry out for punishment. God's justice employs the malice of wicked spirits to execute retributive chastisement — not injustice but providential discipline.
Jgs	9	53-54		A woman drops a millstone on Abimelech's head. He asks his armour-bearer to run him through "lest it be said a woman slew me." Lapide: just punishment — Abimelech who slew 70 brothers on a stone is himself struck by a stone, and by a woman's hand. God's retribution employs the instrument of the crime. Also: Pyrrhus of Epirus and Attila were similarly slain.
Jgs	10	6		Israel multiplies its idolatries, serving the gods of Syria, Sidon, Moab, Ammon, and the Philistines. Lapide: each new apostasy is worse than the last. The soul that abandons true worship does not rest in neutral indifference but plunges ever deeper into the service of demons.
Jgs	10	16		"He was grieved for Israel's misery." Lapide: this is an anthropopatheia — God is described as "grieved" to convey that His mercy moved Him to act, not that He suffers change. The divine compassion is real, though it transcends human emotion. God's mercy is not earned by Israel's tears but freely given to those who sincerely return.
Jgs	11	1		"Jephthah the Gileadite was a mighty man, the son of a harlot." Lapide: born in disgrace, expelled by his brothers, yet chosen by God. He is a type (typus) of Christ in eight ways enumerated by S. Augustine: (1) "Jephthah" means "he who opens" — Christ is the Door (John 10); (2) cast out by brothers as Christ by the Jews; (3) lived in exile in the land of Tob (goodness), as Christ went to heavenly life; (4) gathered the poor and outcasts around him, as Christ gathered publicans and sinners; (5) recalled by his own people, as Christ by the Gentiles; (6) vowed before battle, as Christ prayed in the Garden; (7) offered his daughter, as Christ offered His flesh; (8) Israel mourns the daughter annually, as Christians mourn the Passion each Holy Week.
Jgs	11	11		Jephthah speaks all his words "before the Lord in Maspha." Lapide: four senses — publicly before the people; before God as witness; before the High Priest and Ephod; before the altar. All great undertakings should begin before God, invoking Him as witness and aid. Jephthah's model: the leader must be accountable before God before he is accountable before men.
Jgs	11	29		"The Spirit of the Lord came upon Jephthah." The Spirit of fortitude and zeal poured into him for the great enterprise. Lapide: the divine vocation to a great work is authenticated by this interior impulse, which is distinct from, though ordered to, the formal authority of office.
Jgs	11	30-31		Jephthah's vow: "Whatsoever shall first come forth of the doors of my house when I return in peace, I will offer it as a holocaust to the Lord." First opinion (SS. Ambrose, Augustine, Jerome, Thomas): the vow was impious and rash — human sacrifice is forbidden by natural and divine law, and Jephthah sinned in making it. Second opinion (Anselm, Serarius): he acted under impulse of the Holy Spirit, which explains his place among the heroes of faith in Hebrews 11. Third and middle opinion (which Lapide calls "most probable"): the vow was in itself illicit, but Jephthah is excused in whole or in part by invincible ignorance and sincere religious zeal, it being a rude age without prophets to correct him. Lapide: the Apostle praises his faith, not his vow.
Jgs	11	35		"My daughter, thou hast deceived me; thou art thyself deceived." Lapide: "deceived" = "thou hast prostrated my hopes." The lament of Jephthah is genuine paternal love in extremis. His grief, however, does not lead him to break his vow — he is praised by Lapide for this constancy, though the act itself remains morally problematic.
Jgs	11	36		The daughter replies: "Father, if thou hast opened thy mouth to the Lord, do to me whatsoever thou hast promised." Lapide, citing S. Ambrose at length: the daughter's obedience, patriotic courage, and alacrity are extraordinary. She could have resisted and freed her father from his vow, but preferred to die rather than see her father violate his oath to God. She is compared to Isaac. Her acceptance is "not the obedience of a slave but the sacrifice of a virgin dedicated to God."
Jgs	11	37-38		She asks two months to mourn her virginity in the mountains. Lapide: she mourned not virginity as such (for virginity is now, since Christ, supremely honourable), but the untimely end of her youth without posterity, which in that era was considered a sorrow. The threnode (lament) preserved by Philo Biblicus is quoted.
Jgs	11	39		"He did to her as he had vowed, who knew no man." Lapide: against the Rabbis (who say the father commuted her death to perpetual religious celibacy), the common Patristic interpretation holds that Jephthah's daughter was actually sacrificed and burned as a holocaust, as the text says "he did as he had vowed." Cited: Theodoretus, Augustine, Bede, Procopius, Rupertus, Abulensis, Thomas, Jerome, Chrysostom, Origen, Tertullian. The daughter's soul was received in beatitude, having not vowed herself but merely consented to her father's vow for the sake of God and country.
Jgs	11	40		"The daughters of Israel went every year to lament the daughter of Jephthah." Anagogically (S. Augustine): this signifies our own passage through mortification and death to blessed immortality. Tropologically: each soul must offer its own "daughter" — its concupiscences and passions — to God by mortification. The annual lamentation prefigures the Church's annual mourning of Christ's Passion in Holy Week.
Jgs	12	6		The Shibboleth test: those who could not pronounce Shibboleth (ear of corn) and said Sibboleth were slain at the ford. Lapide: this is an image of doctrinal truth — the Catholic Church has its own speech and confession, by which true membership is tested. Those who do not speak the language of orthodox faith betray their estrangement.
Jgs	13	2		Manoah's wife was barren. Lapide: the pattern of great men born of barren mothers (Isaac, Joseph, Samuel, John the Baptist) shows that they are God's gift to the world, not the product of merely natural generation — types of Christ born of the Virgin. "They are not so much the sons of their parents as sons of God."
Jgs	13	5		"He shall be a Nazarite to God from the womb; he shall begin to deliver Israel." Lapide: Samson is a type of Christ (Nazarene) in a threefold way — separated from others, consecrated to God, crowned with his hair. The Angel's announcement to the mother prefigures Gabriel's announcement to Mary; Christ likewise "began" to deliver Israel but the full deliverance is accomplished in His death and Resurrection.
Jgs	13	6		The Angel appears first to the mother, then to the father. Lapide: "As Gabriel first appeared to the Blessed Virgin, announcing the Incarnation, since she was the virgin who would conceive; and afterwards appeared to Joseph her husband — so here the Angel first appeared to the mother of Samson." The parallel between the Annunciations is drawn explicitly.
Jgs	13	16		The Angel refuses Manoah's offer of a kid and says: "If thou wilt offer a holocaust, offer it to God." Lapide, citing S. Augustine: the Angel represents Christ, who came not to receive sacrifice but to be the sacrifice. "Christ in the flame ascended to heaven with the victim" — signifying that He, made man, would not merely accept sacrifice but would Himself be the holocaust.
Jgs	13	18		"My name is Wonderful (Pele)." Lapide: the name signifies Christ, who is called "Wonderful, Counsellor" (Is. 9:6). His name is Admirable because His Incarnation, life, miracles, death, Resurrection, and Ascension surpass all understanding. Hence the Blessed Virgin is invoked as "Mater Admirabilis" — title most pleasing to her, as she herself revealed to a holy person.
Jgs	14	4		"The thing was from the Lord, who sought an occasion against the Philistines." Samson's marriage to the Philistine woman was God's providential instrument. Lapide cites S. Ambrose: three maxims on marriage — (1) religion must be sought in a spouse; (2) there can be no true charity where faith differs; (3) the allure of a woman often draws even the strongest away from religion. "Beware, O Christian, of giving your daughter to a Gentile or Jew, or of taking a Gentile, Jewess, or heretic as your wife."
Jgs	14	6		"The Spirit of the Lord came mightily upon him, and he rent the lion as one would rend a kid." Lapide: Samson's strength was supernatural, seated in his Nazarite consecration, not in physical stature alone. Tropologically: the lion is a great temptation; invoke the Spirit of God and assault it boldly — "once killed, it will trouble you no more; the invincible lion becomes a feeble ant."
Jgs	14	8-9		A swarm of bees and honeycomb in the lion's carcass. Allegorically (S. Augustine, serm. 107 De Temp.): "Out of the eater came forth food." The dead lion is Christ, who devours death itself; from His death emerges the honeycomb of the Eucharist, and the swarm of bees is the multitude of the faithful. "The lion lay sleeping as a lion, and rose as a lion" (Gen. 49:9).
Jgs	14	14		The riddle: "Out of the eater came forth meat; out of the strong came forth sweetness." Allegorically: death devours all, yet from the death of Christ (the strong Lion) comes the sweetness of eternal life and the Eucharistic honey. S. Ambrose reads it tropologically: from bitter labours (the lion) comes the sweetness of consolation; the martyr's example applies.
Jgs	15	3-5		Samson ties firebrands to 300 foxes' tails and burns the Philistines' harvest. Allegorically (S. Ambrose, S. Augustine): the foxes are heretics — their heads (opinions) are divided but their tails are joined in a common end of destruction. They ignite fields of virtue in others while proclaiming themselves preachers of the cross. Lapide quotes Ambrose at length on twelve similarities between foxes and heretics.
Jgs	15	13		Samson allows the men of Judah to bind him and hand him over to the Philistines. He does this to spare his own people from Philistine wrath. Allegorically (S. Augustine): Samson bound and surrendered by his own people is a figure of Christ bound by the Jews and handed over to Pilate and the Romans to be crucified.
Jgs	15	15		With the jawbone of an ass Samson slays a thousand Philistines. Mystically (S. Ambrose): the jawbone signifies patience, which conquers all enemies. "The invincible Samson, so unconquerable that in a jawbone of an ass he struck down a thousand men, so full of heavenly grace that he found water even in the jawbone of an ass." The water from the jawbone (v. 19) is a figure of the grace that flows from mortification.
Jgs	16	3		Samson carries the gates of Gaza to the top of the hill toward Hebron at midnight. Allegorically (S. Gregory the Great, Hom. 9 in Evang.): "What does Samson signify, if not our Redeemer? What does the city of Gaza signify, if not hell? Samson rose at midnight, not only going out free but carrying the very gates. For our Redeemer, rising before dawn, not only went out free from hell, but destroyed the very gates of hell, and ascending on high, penetrated the kingdoms of heaven."
Jgs	16	4		Samson loved Dalila in the valley of Sorek. Lapide: was she his wife or concubine? S. Chrysostom and S. Ephrem call her his wife. But Josephus, S. Ambrose, S. Jerome, and the majority call her a concubine and a Philistine harlot. "Dalila" in Hebrew means poverty, debility, exhaustion — the name befits a harlot who exhausts the strength of men and then repels them.
Jgs	16	17		"A razor hath never come upon mine head, for I am a Nazarite to God from my mother's womb." Lapide: Samson's strength was not merely natural but supernatural, seated in his Nazarite consecration. The hair was a sign and condition of that pact with God, not the physical cause of strength. When he violated the pact by betraying its secret, God withdrew the gift. Allegorically (S. Augustine): the hair as veil — "In the veil the power of Christ was hidden, when the shadows of the Old Law covered Him."
Jgs	16	19		Dalila has Samson's hair shorn while he sleeps on her knees. Allegorically: as Dalila shorn the locks of Samson, so the Jews on the night of the Passion pulled and mocked the hair of Christ, per Is. 50:6: "I gave my cheeks to them that plucked them." Also: Dalila betraying Samson through his hair is a type of Judas betraying Christ with a kiss, according to the Fathers.
Jgs	16	21		"They took him and put out his eyes, and brought him down to Gaza, and bound him with fetters of brass; and he did grind in the prison house." Lapide (S. Jerome): "Samson and Sedecias were deprived of sight because they had abused it." The blindness of the flesh opened the eyes of the soul; in the mill of captivity, Samson does penance. Tropologically (S. Gregory): "When the eye of contemplation is lost, the soul is put to the mill of worldly labours by evil spirits."
Jgs	16	22		"Howbeit the hair of his head began to grow again after he was shaven." Lapide: it is most probable (Abulensis, Arias, Serarius) that Samson at this point repented of his sins, returned to his Nazarite life, was reconciled to God, and gradually recovered his strength as his hair grew. Tropologically (S. Paulinus): the man who repents after sin "returns to the renovation of grace like hair growing back."
Jgs	16	26		"Suffer me to feel the pillars whereupon the house standeth, that I may lean upon them." Lapide: Samson grasping the two pillars is a type of Christ stretching His arms to the two extremities of the Cross, by which He crushed the demons, sin, and hell. "His death became the slaying of those who persecuted Him" (S. Augustine).
Jgs	16	28		Samson prays: "O Lord God, remember me, I pray thee, and strengthen me only this once." Lapide: this prayer exemplifies the repentant sinner returning to God and asking restoration of lost graces. God heard him: the restoration of strength shows that true penance recovers what sin has lost. The prayer before death is a model of final perseverance.
Jgs	16	30a		"Let me die with the Philistines." Did Samson sin by killing himself? Lapide: No. S. Augustine (De Civ. Dei I:21): God's Spirit secretly commanded this act, as it worked miracles through Samson. Moreover, Samson's primary intention was to destroy his enemies and liberate his people; his own death was not directly chosen but accepted as a concomitant. Lapide cites Cajetan, Soto, Lessius.
Jgs	16	30b		"So the dead which he slew at his death were more than they which he slew in his life." Lapide: the death of Christ likewise was more fruitful than His life — by dying He destroyed death, defeated the devil, and opened the gates of heaven. The final act of the great champion surpasses all previous victories. This is the paradox of Redemption foreshadowed in Samson.
Jgs	16	31		Samson judged Israel twenty years. Lapide: though he was dissimilar from other Judges — who fought with armies — Samson alone fought against armies, and he truly "judged and delivered" Israel. The catalogue of his heroic acts (from the killing of the lion to the destruction of the Philistine temple) prefigures Christ's own solitary combat against the whole power of hell. "Samson" (Hebrew: Sun) shone and set, as a figure of Christ.
Jgs	17	6		"In those days there was no king in Israel; every man did that which was right in his own eyes." Lapide: this phrase, repeated four times in the appendices of Judges, is the key to the disorders narrated. Without lawful authority acknowledged, private judgment reigns, and every sort of idolatry and immorality follows. This text is a refutation of religious individualism in every age.
Jgs	17	13		Micah says: "Now I know the Lord will do me good, seeing I have a Levite for my priest." Lapide: the supreme irony — Micah thinks his idolatrous worship is pleasing to God because he has a proper priest. False piety that imagines God is pleased with disordered worship is more dangerous than open irreligion; it inoculates against true repentance.
Jgs	18	7		The spies of Dan observe Laish: a peaceful and unsuspecting people. Lapide: this city of Laish later became Dan/Caesarea Philippi — where Christ said to Peter, "Thou art Peter, and upon this rock I will build my Church" (Matt. 16:18). Thus a city that was once the seat of Jeroboam's golden calf became the throne-city of Christ's confession of faith.
Jgs	18	30		Jonathan son of Gershom "son of Moses" served as priest to the tribe of Dan for the idol. The Masoretes inserted a nun into "Moses" to read "Manasseh," to spare the honour of Moses from having an idolatrous grandson. Lapide: the correction is textual, not historical — the true reading is "son of Moses." Even the holy can have degenerate descendants; the glory of the parent does not exempt the child.
Jgs	19	15		In Gibeah no one received the Levite and his concubine into hospitality. Lapide cites S. Ambrose: "If I do not lie, inhospitality was the sin of Sodom." And Ezech. 16:49: the iniquity of Sodom was pride, satiety of bread, abundance, and idleness — and she did not extend her hand to the poor and needy. Gibeah surpassed Sodom.
Jgs	19	22		The sons of Belial demand the Levite. Lapide: "Belial" = without yoke; men without moral law, given to every excess. The crime of Gibeah is a new Sodom. God's punishment of the tribe of Benjamin for shielding these men demonstrates that corporate complicity in grave evil brings corporate chastisement.
Jgs	19	24		The old man offers his daughter and the Levite's concubine to avert the worse sin of sodomy. Lapide's casuistry: it is licit to offer a lesser evil to dissuade from a graver one — not approving the lesser, but counselling it under the condition "if you must sin, sin less gravely." Cited: SS. Chrysostom, Augustine, Ambrose, Gregory, Cajetan, Soto.
Jgs	19	29		The Levite cuts his concubine's body into twelve pieces and sends them to all the tribes. Lapide: he did not sin, for the act was intended not to dishonour the dead but to rouse all Israel to righteous vengeance — like a trumpet call in flesh. S. Athanasius cited: he invoked this precedent to rouse Catholics against the Arian atrocities.
Jgs	20	18		Israel consults God at Shiloh: "Who shall go up first to battle against the children of Benjamin?" The Lord answers: "Judah shall go up first." Lapide: God directs the order of battle; even just wars must be prosecuted in submission to divine guidance. The defeat of Israel in the first two engagements (vv. 21, 25) is permitted by God to purify them through fasting and prayer before granting victory on the third day.
Jgs	20	26		Before the third battle, all Israel fasted, wept, and offered holocausts. Then God promises victory. Lapide: the pattern of the spiritual life — God grants his greatest graces not at the first petition but after purification through repeated humiliation, fasting, and persevering prayer. The three-battle structure is a figure of the three days of Christ in the tomb before the Resurrection.
Jgs	21	6		"The children of Israel repented them for Benjamin their brother." God willed all twelve tribes to be preserved — as types of the twelve Apostles, and because from Benjamin was to come Saul the first king, and the Apostle Paul (Benjamin = "wolf" of Gen. 49:27; Paul = Saul of Benjamin). Lapide quotes S. Jerome in the Epitaph of Paula on this point.
Jgs	21	18		"We may not give them wives of our daughters, for the children of Israel have sworn." Lapide on oaths in extreme necessity: a vow or oath is not violated when adhering to it would cause a greater evil (the extinction of a tribe) than the good it was meant to secure. The oath binds only the one who swore it, not those who were absent; and it implicitly excepts cases of overwhelming necessity for the common good.
Jgs	21	21		The abduction of the daughters of Shiloh. Lapide draws the comparison with the Rape of the Sabine women under Romulus — both motivated by necessity, both eventuating in peace. But Lapide: the Romans acted from liberty and ambition; the Benjaminites from genuine necessity to preserve a tribe. "The Romans' rape stirred wars and slaughter; the Benjaminites' brought peace and joy."
Jgs	21	24-25		The book closes: "In those days there was no king in Israel; every man did that which was right in his own eyes." Lapide quotes Rupertus: the twelve Judges were types of the twelve Apostles — "in discipline, judges; in battle, leaders; in both, saviours." They prefigured the sacred victories of the eternal Saviour, as a mirror placed opposite the sun reflects a like image. The book of Judges ends in disorder pointing toward the need for the true King of Israel.
