book	chapter	verse	latin_incipit	english_translation
Dt	6	5		Thou shalt love the Lord thy God with thy whole heart, and with thy whole soul, and with thy whole strength.  Lapide: This is the most eminent precept of the most eminent of virtues, namely charity. As gold excels among metals, fire among elements, the empyrean heaven among the skies, the sun among planets, the Seraphim among angels—so charity excels and surpasses all virtues. Charity is: (1) queen of virtues; (2) mother that nourishes all virtues; (3) makes us friends and sons of God; (4) divides sheep from goats; (5) form and soul of merit; (6) bond of perfection; (7) unconquerable fire.
Dt	6	5b		The three expressions—heart, soul, strength—signify the totality of man's love for God. Lapide follows St. Bernard: love with the whole heart is to love with full affective zeal; with the whole soul, with all prudence and reason; with all strength, with such fortitude as not to fear death for God's love. St. Augustine: 'By this commandment, no part of our life is left that ought to be free, as it were, to desire something else.'
Dt	6	5c		Lapide addresses the question of whether this precept can be literally fulfilled in this life. Against Jansenius (who held it to be hyperbole), he affirms with common scholastic teaching that it can be fulfilled: not in the sense of absolute perfection (reserved for heaven), but as complete orientation of the will to God, excluding love of sin and idols. King Josias fulfilled it (4 Kgs. 23:25).
Dt	6	7		Thou shalt tell them to thy children, and thou shalt meditate upon them sitting in thy house, and walking on thy journey, sleeping and rising. Moses commands continuous meditation on God's law—morning and evening, at home and abroad. Lapide notes the Therapeutae and Essenes prayed twice daily at sunrise and sunset; early Christians met before dawn to sing hymns to Christ (Pliny to Trajan).
Dt	6	8		And thou shalt bind them as a sign on thy hand, and they shall be and shall move between thy eyes. Lapide explains 'phylacteries' (totaphot): better taken metaphorically as signifying continuous remembrance of God's law, as if it were inscribed before the eyes. For God Himself says to Sion: 'I have engraved thee in my hands' (Is. 49:16).
Dt	7	6		Thou art a holy people to the Lord thy God; the Lord thy God hath chosen thee to be his peculiar people. Hebrew: a 'segullah' people, that is, like a precious treasure or jewel. Lapide: Israel was chosen not for their multitude (v. 7) but from God's free love and His oath to the patriarchs—a model of gratuitous election.
Dt	7	9		Know therefore that the Lord thy God, he is a strong and faithful God, keeping his covenant and mercy to them that love him. God is faithful to thousands of generations toward those who love Him, but punishes the haters of God swiftly and in their own lifetime. This proves God's retributive Providence in history.
Dt	8	1		All the commandments that I command thee this day shall you observe to do. Moses urges careful observance of every commandment, not merely the main ones. Lapide quotes Abulensis: 'As servants who fear their lords are most careful in their ministry, how much more careful ought we to be when we minister to God?' Cf. Ps. 2: 'Serve the Lord in fear.'
Dt	8	3		Not in bread alone doth man live, but in every word that proceedeth from the mouth of God. Lapide: Christ cited this word against the devil's temptation (Matt. 4:4), showing that man is sustained by whatever God ordains, even manna without bread. Morally: those whom God afflicts with poverty, He feeds with the manna of spiritual consolation, as Jacob in flight, John on Patmos, Stephen at his stoning.
Dt	8	17		Lest thou say in thy heart: My own might, and the strength of my own hand have achieved all these things. Lapide rebukes Seneca's Stoic maxim ('the gods have given that we live; philosophy that we live well'). God permits His people to be reduced to extremity so they may distrust themselves and trust in Him alone—as Judith's people before Holofernes, as Judas Maccabaeus before Nicanor.
Dt	9	18		And I fell down before the Lord as before, forty days and forty nights, eating no bread, and drinking no water, for all your sins. Moses's triple fast in Sinai (or double, as Cajetan holds) shows the power of priestly intercession. Moses prayed for the people who had worshipped the calf, and God relented. This is the pattern of all priestly intercession for sinners.
Dt	10	12		And now, Israel, what doth the Lord thy God require of thee, but that thou fear the Lord thy God? Six reasons Lapide gives for the fear of God: (1) it restrains from concupiscence and moves to all good; (2) it is the beginning and consummation of wisdom; (3) filial fear is simply love of God; (4) it gives constancy in temptation; (5) it brings God's favour and every blessing; (6) it gives joy of heart (Ecclus. 1:12).
Dt	10	14		Behold heaven is the Lord's thy God, and the heaven of heaven. Lapide: 'Heaven of heavens' (coeli coelorum) signifies the vast and highest heavens that encompass all inferior spheres—a fitting expression of God's infinite transcendence over His creation.
Dt	10	16		Circumcise therefore the foreskin of your heart, and stiffen your neck no more. Lapide: Foreskin of the heart means the will covered and hardened by corruption, luxury, vanity, and blindness. St. Gregory (26 Moral. 7): 'Circumcise the foreskin of your heart: after you extinguish lust in the flesh, cut off also the superfluous thoughts.'
Dt	10	17		For the Lord your God he is the God of gods, and the Lord of lords, a great God and mighty and terrible, who accepteth no person nor taketh bribes.  God is not merely supreme but infinitely superior to all that men call gods. He is neither partial to persons nor swayed by gifts—a rebuke to all human corruption in judgment. Lapide: Justice is holy and inviolable; hence God ordered judges to reside in the sacred place, for the magistrate is like an altar to which the oppressed flee.
Dt	10	19		Love ye therefore strangers, because you also were strangers in the land of Egypt. God commands love of the pilgrim and foreigner as a special work of mercy, since Israel knew the bitter experience of being aliens in Egypt. This is the foundation of Christian charity toward all men regardless of origin.
Dt	11	1		Love therefore the Lord thy God, and observe his precepts and ceremonies and judgments and commandments always. Lapide summarises the whole of chapters 11–12: Moses exhorts to the love of God by memory of His benefits in the desert, and promises blessings in Canaan for obedience. All ceremonies and statutes flow from the first commandment of love.
Dt	12	32		What I command thee, that only do thou to the Lord; neither add any thing, nor diminish. The principle of liturgical and doctrinal fidelity: neither adding novel observances nor subtracting what God has ordained. This is the constant rule of tradition against innovation in worship.
Dt	13	1		If there rise in the midst of thee a prophet or one that saith he hath dreamed a dream, and he foretell a sign and a wonder. Lapide warns that false signs and wonders from heretics or pseudo-prophets must be tested against the revealed Faith. Even if miracles occur, if the doctrine departs from the one true God and His Church, the prophet is to be rejected and punished. God permits such trials to test whether we love Him with the whole heart.
Dt	13	5		That prophet shall be slain. A harsh judicial law now abrogated by Christ's law; but its moral force remains: apostasy is the gravest of crimes, and God most severely punishes it. Lapide illustrates with the story of a Bulgarian king who blinded his apostate son to preserve the faith of his people.
Dt	14	2		Because thou art a holy people to the Lord thy God: and he chose thee to be his peculiar people of all nations that are upon the earth. The laws of clean and unclean foods signify, allegorically, the distinction between virtues and vices; and literally, Israel's separation from the nations as God's consecrated portion.
Dt	15	1		Every seventh year thou shalt make a remission. The sabbatical year of release from debts foreshadows the Jubilee of grace proclaimed by Christ (Lk. 4:18), when all spiritual debts are remitted and captives are freed from the bondage of sin.
Dt	16	1		Observe the month of new corn, and make the Passover to the Lord thy God. Lapide treats the three great pilgrim feasts: Passover (liberation from Egypt, typifying redemption by Christ), Pentecost (giving of the Law, typifying the gift of the Holy Ghost), and Tabernacles (sojourn in the desert, typifying the Church's pilgrimage to heaven).
Dt	17	8		If thou perceive that there be among you a hard and doubtful matter in judgment. Cases too difficult for local judges must be brought to the supreme court at Jerusalem—priests and the judge together. Lapide shows that this establishes the principle of a supreme ecclesiastical authority whose sentence in matters of faith and discipline is to be followed without appeal, on pain of death (v. 12). The parallel is with the authority of the Roman Pontiff.
Dt	17	12		He that will be proud, and refuse to obey the commandment of the priest, who ministereth at that time to the Lord thy God, and the decree of the judge, he shall die. Resistance to the supreme religious authority is a capital crime in the theocracy; its New Testament equivalent is schism and heresy. Lapide notes the parallel with papal authority.
Dt	17	17		Neither shall he have many wives, lest his heart be seduced. The restriction on royal wives was violated by Solomon, whose foreign wives drew him to idols (3 Kgs. 11). Lapide quotes Augustine and Rabanus: kings were permitted plural wives then, but not excessive multiplication. The king's morals form the morals of the whole kingdom.
Dt	17	18		But after he is come to the throne of his kingdom, he shall copy out to himself the Deuteronomy of this law in a volume. The king must personally transcribe the Law and read it all the days of his life. Lapide: This is the duty of all rulers—to know God's law, to be formed by it, to fear God, and to govern by justice, not by wealth, horses, or pride. He cites King Josias, who restored the kingdom by finding and reading Deuteronomy (4 Kgs. 22–23).
Dt	18	10		Neither let there be found among thee any one that shall expiate his son or daughter, making them to pass through the fire, or that consulteth soothsayers, or observeth dreams and omens, nor a wizard, nor a charmer, nor any one that consulteth pythonic spirits. All divination, astrology, necromancy, and magic are absolutely forbidden, because they involve either fraud or compact with demons. Only prophets—true messengers of God—are to be heard.
Dt	18	13		Thou shalt be perfect, and without spot with the Lord thy God. To love and obey God alone, avoiding all idolatrous rites, is the perfection God requires. Lapide quotes Cassian's ladder of perfection: from fear of God, to compunction, renunciation, humility, mortification of the will, extirpation of vices, growth of virtues, purity of heart, and finally the perfection of apostolic charity.
Dt	18	15		The Lord thy God will raise up to thee a prophet of thy nation and of thy brethren like unto me: him thou shalt hear.  Lapide: This text has a twofold literal sense. The first and proximate sense refers to the succession of true prophets whom God would send to Israel until the time of Christ. The principal and highest sense refers directly to Christ Himself, as is clear from Acts 3:22 and Acts 7:37. Moses as Prophet is a type of Christ: as Moses led the people out of Egypt, Christ redeems men from servitude to sin; as Moses led to Canaan, Christ leads to heaven; as Moses worked great miracles, so did Christ; as God spoke to Moses face to face, so Christ is the Word of God intimately united to the Father.
Dt	18	15b		Lapide refutes Abulensis's denial that Christ properly had the gift of prophecy, following Suarez (3 p. q. 7): prophecy does not require obscurity of knowledge, and Christ had true and proper prophetic knowledge in His human intellect. Moses says in effect: 'I am dying; I hand on the torch to Christ; hear Him, follow Him.'
Dt	18	18		I will raise them up a prophet out of the midst of their brethren like to thee: and I will put my words in his mouth. God places His own words in the Prophet's mouth, making Him the perfect interpreter of the divine will. Lapide cites St. Cyprian's golden summary of what Christ taught and did: humility in His Incarnation, constancy in faith, modesty in speech, justice in works, mercy in deeds, discipline in morals, and steadfastness in suffering unto death.
Dt	18	19		And he that will not hear his words, which he shall speak in my name, I will be the revenger. To reject the Prophet (Christ) is to invite divine vengeance. Lapide applies this to those who reject Christ's doctrine and Church, warning that the Redeemer becomes the Judge of those who spurn His grace.
Dt	19	5		He that went simply with his neighbour into the wood to hew wood, and the iron slipped from the handle, and the iron struck his friend.  St. Gregory (10 Moral. 9): 'We go with a friend into the wood when we strive with a neighbour to know his faults; we hew wood simply when we rebuke sinners with pious intention. But the axe slips when the rebuke, harsher than necessary, is drawn into severity. The iron strikes the friend because the contumely uttered kills the hearer in spirit of charity. Such a one must flee to three cities—that is, must seek refuge in hope, faith, and charity.'
Dt	19	14		Thou shalt not take nor remove thy neighbour's landmark, which thy predecessors have set. The laws against removing landmarks apply morally to those who disturb the landmarks of Faith set by the Fathers and Councils—the boundary-stones of orthodox doctrine against heresy.
Dt	21	5		And the priests the sons of Levi shall come near, upon whom the Lord thy God hath chosen that they should minister to him, and should bless in his name. The priestly office of blessing the people is a perpetual institution. In the Old Testament it was the Levitical priesthood; in the New, the Catholic priesthood ordained by Christ.
Dt	21	22		When a man hath committed a crime for which he is to be punished with death, and being condemned to die is hanged on a gibbet. The law commands that the body of one executed by hanging be buried the same day; for 'he is accursed of God who hangeth on a tree' (v. 23).
Dt	21	23		His body shall not remain upon the tree, but shall be buried the same day: for he is accursed of God that hangeth on a tree.  Lapide: Hence Christ hanging on the Cross is called a curse by the Apostle (Gal. 3:13), because God transferred the maledictions of the human race onto Christ, who for our sake endured the infamous and execrable death of the cross. As St. Augustine writes (lib. contra Adimantum c. 21): Christ took on Himself the curse of the Law, so that Christian liberty need fear no form of death. And Tertullian (de Patientia c. 8): 'The Lord Himself was accursed in the Law, yet He is all-blessed; let us therefore follow our Lord and be patiently accursed, that we may be blessed.' Note that the law properly speaks of the guilty; Christ was innocent.
Dt	22	1		Thou shalt not pass by, if thou seest thy brother's ox or his sheep go astray; but thou shalt bring them back to thy brother. Lapide applies this allegorically to spiritual care: we must not neglect the spiritual wandering of our brethren, but bring them back to the fold by fraternal correction.
Dt	22	5		A woman shall not be clothed with man's apparel, neither shall a man use woman's apparel. Cross-dressing is an abomination before God, because it overturns the natural distinction of sexes which God established in creation. Lapide notes that both external decorum and the internal order of nature are violated.
Dt	23	1		An eunuch whose testicles are broken or cut away, or his privy member cut off, shall not enter into the church of the Lord. Lapide explains: 'Church of the Lord' here means the civic assembly of Israel—the right to be counted among the chosen people with its legal privileges—not exclusion from faith, worship, or salvation. Proselytes could still participate in the sacred rites (cf. Ex. 12:48). Allegorically (Theodoret, q. 26): the eunuch signifies sterility of soul, the bastard its evil fruits—both to be kept from the assembly of God.
Dt	23	19		Thou shalt not lend to thy brother money to usury, nor corn, nor any other thing. The prohibition of usury (lending at interest) among brethren reflects the law of charity: a brother's need is not to be exploited for profit. Lapide notes that 'lend' (foenerare) here means to give mutuum, not to charge usury, as is clear from context.
Dt	25	5		When brethren dwell together, and one of them dieth without children, the wife of the deceased shall not marry to another: but his brother shall take her, and raise up seed for his brother. The law of levirate marriage was a civic provision to preserve family inheritance and the memory of the deceased. It was not contrary to the natural law; and it was fully abrogated under the New Law.
Dt	26	1		And when thou art come into the land which the Lord thy God will give thee to possess, and hast conquered it, and dwellest in it. The offering of first-fruits is a solemn confession of God's goodness and a profession of faith in the history of salvation: 'A Syrian ready to perish was my father' (v. 5)—the creed of national dependence on God. Lapide: This ritual recitation is the oldest recorded liturgical creed.
Dt	27	15		Cursed be the man that maketh a graven and molten thing, the abomination of the Lord. The twelve curses on Ebal correspond, according to Rupert, to the twelve Apostles—so that the twelve stones erected on the mountain (v. 2) signify the twelve thrones of judgement, and the twelve maledictions against sin are matched by twelve blessings in the Beatitudes.
Dt	28	1		If thou wilt hear the voice of the Lord thy God, to do and keep all his commandments which I command thee this day, the Lord thy God will make thee higher than all the nations that are on the earth.  Lapide: The blessings of obedience—abundance, victory, fruitfulness, supremacy—are described in glowing terms (vv. 1–14). The divine benediction is real, not verbal; it signifies every form of temporal and spiritual prosperity. God's blessing on the faithful king and people is the foundation of providential governance.
Dt	28	3		Blessed shalt thou be in the city, and blessed in the field. Lapide: To bless here is to enrich with every good. The benediction of God is real, not merely verbal; it signifies all prosperity, both of body and soul, of fortune and family, of harvest and herds.
Dt	28	10		And all the people of the earth shall see that the name of the Lord is invoked upon thee, and they shall fear thee. Israel's greatness under God's favour was to be a witness to the nations of God's power and Providence. This is fulfilled in the Church: all the nations shall see the name of Christ invoked upon her, and shall be moved to faith.
Dt	28	12		The Lord will open his excellent treasury, the heaven, that it may give rain upon thy land in due season. God's treasury is heaven itself—the vast reservoir of rain that He opens or closes according to His Providence. The faithful nation receives rain and lends to many; the apostate nation borrows and becomes the tail, not the head.
Dt	28	15		But if thou wilt not hear the voice of the Lord thy God, to keep and to do all his commandments and ceremonies which I command thee this day, all these curses shall come upon thee.  Lapide: Preachers should impress these threatened evils upon sinners, for they are the type and preamble of the punishments of hell. The litany of curses—famine, plague, madness, drought, defeat, exile, cannibalism—covers every form of temporal evil, and points beyond to eternal punishments.
Dt	28	23		The heaven that is over thee shall be of brass, and the ground under thee of iron. Lapide: The brazen sky gives no rain; the iron earth gives no fruit. This is the physical image of spiritual sterility—the soul that has hardened against God receives no dew of grace, and produces no fruit of virtue.
Dt	28	29		And thou shalt grope at midday as the blind gropeth in the dark. Lapide citing St. Augustine (in Ps. 37): 'Is the darkening of the heart no punishment? If someone sinned and immediately lost his eyes, all would say God had avenged Himself publicly. But he lost the eye of the heart, and people think God has spared him?' Jews and the impious grope at midday—for the noonday light of Christ's law illumines the whole Christian world, yet they are blind to things eternal.
Dt	28	36		The Lord shall bring thee and thy king, whom thou shalt have appointed over thee, into a nation which thou knowest not nor thy fathers. Lapide: This was fulfilled literally in the Babylonian captivity and in the Roman destruction of Jerusalem. He sees also a spiritual typology: apostasy from God brings enslavement to the enemies of the soul.
Dt	28	64		The Lord shall scatter thee among all people, from the farthest part of the earth to the end thereof. Lapide applies this to the Jewish dispersion: fulfilled first in Babylon, more completely in the Roman dispersion which continues to his day. He refutes the Jewish argument that this text requires a future Messianic gathering, noting that Nehemias (1:8-9) explicitly states the promise was fulfilled in the return from Babylon.
Dt	29	1		These are the words of the covenant which the Lord commanded Moses to make with the children of Israel in the land of Moab, beside the covenant which he made with them in Horeb. The covenant is renewed on the plains of Moab as Israel stands at the threshold of the Promised Land. Lapide sees the two covenants (Sinai and Moab) as types of the Old and New Testaments.
Dt	29	4		But the Lord hath not given you a heart to understand, and eyes to see, and ears that may hear, unto this present day. The spiritual blindness of Israel is not a punishment from the beginning but is the result of accumulated rejection of grace. Lapide follows Augustine: hardness of heart is itself a punishment of sin, not an original condition.
Dt	30	6		And the Lord thy God will circumcise thy heart, and the heart of thy seed: that thou mayst love the Lord thy God with all thy heart and with all thy soul, that thou mayst live.  Lapide: God promises to circumcise the heart—to remove the superfluous and harmful desires and the hardness of the will. Septuagint: 'He shall cleanse thy heart.' This prophecy looks forward to the New Covenant and the grace of the Holy Ghost poured out to purify the will from within. It is the fulfilment of the spiritual circumcision promised at Lev. 26:41.
Dt	30	9		And the Lord thy God will make thee abound in all the works of thy hands, in the fruit of thy womb, and in the fruit of thy cattle, and in the fruit of thy land, for thy good. Lapide notes the anthropopathic language: God does not change in His emotions, but He is said to 'rejoice' and 'be glad' because He performs for the repentant sinner the same actions that a man who has been reconciled performs for his friend.
Dt	30	11		This commandment that I command thee this day is not above thee, nor far off from thee. Moses anticipates the objection that God's commandments are too difficult. Lapide: The Law is not in heaven, requiring a heavenly messenger to bring it down; nor beyond the sea, requiring a voyage to obtain it. It is in thy mouth and in thy heart (v. 14). The Apostle Paul (Rom. 10:6) cites this allegorically of faith in Christ: one need not ascend to heaven to bring Christ down, nor descend to the abyss to raise Him; sufficient is to believe in the heart and confess with the mouth.
Dt	30	15		Consider that I have set before thee this day life and good, and on the other hand death and evil.  Lapide quotes St. John Chrysostom: God has placed life and death as in a free hunting-ground before our souls, as if suspended in the air for us to seize. He quotes Ecclus. 15:17: 'Before man is life and death, good and evil; that which he shall choose shall be given him.' Free will is defended as the foundation of all moral responsibility.
Dt	30	20		That thou mayst love the Lord thy God, and obey his voice, and adhere to him (for he is thy life). God is not merely the source of life but is Himself life—effective and final life of all living things. Lapide cites St. Dionysius (de Divin. Nom. c. 6): God is life in Himself essentially; and He is the exemplary, efficient, and final cause of the life of all angels, men, plants, and blessed souls.
Dt	31	6		Take courage and be valiant: fear not, and be not afraid of them: for the Lord thy God himself is thy leader, and will not leave thee nor forsake thee. Moses's valediction to Israel: courage founded on the divine presence, not on human strength. The same promise is renewed to Josue (v. 8), and through him to all who lead God's people.
Dt	31	9		And Moses wrote this law, and delivered it to the priests the sons of Levi. Moses commits the written Law to the Levitical priesthood as its custodians and interpreters. Lapide draws the parallel with the Church as guardian and interpreter of Sacred Scripture, the successors of Moses in the teaching office.
Dt	31	19		Now therefore write you this canticle, and teach the children of Israel: that they may know it by heart. God commands the Canticle to be memorised and sung as a perpetual witness against Israel's future apostasies. Lapide (citing Chrysostom): Moses wisely framed the rebuke as a song, so that the sweetness of music would soften the harshness of reproof—the method of the good shepherd who sweetens bitter pasture with the flute.
Dt	32	1		Hear, O ye heavens, the things I speak; let the earth give ear to the words of my mouth. The Canticle of Moses opens by calling heaven and earth as witnesses. Tropologically (St. Gregory, 2 Moral. 26): heaven signifies the order of superiors; earth, the mass of subjects. Both are called to hear God's law and His threats.
Dt	32	2		Let my doctrine gather as the rain, let my speech distil as the dew.  Lapide: The word of God is aptly compared to rain and dew, for it softens, moistens, and fertilises the soul. Abbot Pimen to a disciple who struggled to receive the word: 'Water is soft and stone is hard; yet drop by drop, it pierces the rock. So the word of God, soft and sweet, gradually softens even the hardest heart.'
Dt	32	4		God, his works are perfect, and all his ways are judgments: a faithful God and without any iniquity, he is just and right. Seven epithets and attributes of God are noted by Lapide: (1) magnificent; (2) rock (Hebrew: tsur)—immovable and faithful; (3) perfect in all works; (4) just; (5) faithful; (6) without iniquity, most holy; (7) right, swayed by neither favour nor hatred, gifts nor flattery. Lapide: 'In all your works, even the smallest, be excellent.'
Dt	32	4b		The Hebrew word for God here is 'Tsur'—Rock. This signifies divine stability, immutability, and fidelity in keeping promises, as well as the firm protection God gives to those who trust in Him. The same title is given to Christ in 1 Cor. 10:4.
Dt	32	6		Is this the return thou makest to the Lord, O foolish and senseless people? Is not he thy father, that hath possessed thee, and made thee, and created thee? Moses rebukes ingratitude: Israel abandons the God who 'possessed' them (redeemed them from Egypt and claimed them as His people), 'made' them (formed them as His Church at Sinai), and 'created' (firmly established) them as a nation. Lapide: Three progressive titles of God's claim on Israel—Redeemer, Lawgiver, Establisher.
Dt	32	8		When the Most High divided the nations, when he separated the sons of Adam, he appointed the borders of people according to the number of the children of Israel. Lapide on the Septuagint reading 'according to the number of the angels of God': each nation has its guardian angel (Origen, hom. 11 in Num.; Chrysostom, hom. 3 in Coloss.); and God distributed the nations at Babel as He had foreseen the number of His elect. St. Gregory: the heavenly city is composed of men and angels, and as many men ascend as angels remained faithful.
Dt	32	9		But the Lord's portion is his people: Jacob the line of his inheritance.  Israel is God's heritage, measured out with the measuring-line of divine election. Lapide: This is the foundation of the doctrine of election—Israel chosen from all peoples as God's peculiar portion. In the New Covenant, the Church is the portion of the Lord, His heritage among all the nations.
Dt	32	10		He found him in a desert land, in a place of horror and of vast wilderness: he led him about, and taught him: and he kept him as the apple of his eye. God found Israel in the desert of Sinai, not in Egypt where they served idols. Lapide on God keeping Israel as the apple of His eye: 'See what great solicitude, care, Providence, and protection God shows His own—as great as a man shows toward the most beloved, most tender, and most precious thing, namely the pupil of his own eye.'
Dt	32	11		As an eagle enticing her young to fly, and hovering over them, he spread his wings, and hath taken him and carried him on his shoulders.  The eagle is a symbol of God: (1) queen of birds; (2) long-lived and fruitful; (3) she looks directly at the sun; (4) she flies straight upward. St. Ambrose (l. 2 de Salomone c. 2) applies this allegory to Christ: as the eagle loves one nest, so Christ loves one Church; as the eagle tests her young by the sun, so Christ tests faith by the light of the Gospel; as the eagle fights serpents, so Christ conquered the devil; as the eagle soars aloft, so Christ ascended above all the heavens; as the eagle shares her prey, so Christ shares eternal blessedness with the saints.
Dt	32	15		The beloved grew fat, and kicked: he grew fat, and thick and gross. He forsook God who made him, and departed from God his saviour. Prosperity led Israel to apostasy—the perennial danger of wealth and plenty. Lapide (citing the Apostle on the rich young widows, 1 Tim. 5:11): those nourished in luxury turn against the benefactor. 'The root of all evil is covetousness' (1 Tim. 6:10).
Dt	32	21		They have provoked me with that which was not God, and have angered me with their vanities; and I will provoke them with that which is not a people, and with a foolish nation I will anger them.  Lapide: God will provoke Israel to jealousy by calling the Gentiles to the faith—those who were not a people shall become the people of God. This is the great prophecy of the rejection of Israel and the vocation of the Gentiles, cited by St. Paul (Rom. 10:19; 11:11). St. Jerome: in this final canticle of Moses, the Synagogue is most openly rejected and the Church of the Lord is united to Him.
