book	chapter	verse	latin_incipit	english_translation
Jos	2	6		Lapide: Rahab hid the spies on the roof under stalks of flax. Origen (Hom. 3): "She places them in the upper rooms; no one sent by Jesus is found lying on the ground, but abides in the heights."
Jos	2	11		Lapide: "The Lord your God, He is God in heaven above and on earth beneath" — Rahab's confession of the one true God, enlightened by God Himself; she believed, hoped, loved, and was justified, as Paul teaches (Heb. 11:31) and James (Jas. 2:25).
Jos	2	18		Lapide: The scarlet thread (funiculus coccineus) — S. Ambrosius (De Fide V.4): Rahab by this scarlet cord signified the Passion of Christ, by whose faith and merits she was delivered from bodily and spiritual death; the red cord = the blood of the Redeemer. S. Augustinus (on Ps. 86): the scarlet cord = the sign of the blood of Christ on Rahab's house, figure of the Church of the Gentiles. Origen: "The blood of Christ is the sign of redemption in Rahab's house, that is, in the Church."
Jos	2	18b		Lapide: "Extra domum Rahab omnes occisi sunt" — allegorically (Rupertus, Origen, S. Augustinus): outside the house of Rahab, i.e., outside the Church, all perish; no salvation is granted to those outside.
Jos	2	24		Lapide: Allegorically (S. Augustinus, Origen, Rupertus): Rahab represents the Church of the Gentiles. First, like Rahab she was a den of demons, but by receiving the Hebrew explorers (the Apostles) she became faithful and chaste. Second, as Rahab was saved by the scarlet cord, so the Church by the blood of Christ. Third, Rahab gathered all her kindred — so the Church spread to all nations. Fourth, outside Rahab's house all were slain — outside the Church all perish.
Jos	3	1		Lapide: "Joshua arose before night" — he who counsels great things must not sleep into broad day. From Homer: "It does not befit a counsellor to sleep the whole night." Model for leaders of armies and affairs of state.
Jos	3	3		Lapide: The ark preceded the people by two thousand cubits — space of reverence, that all might see the miracle of the dividing waters; the column of cloud no longer preceded the camp, but the ark took its place: in Jesus Christ, no shadow but open truth (Mystice).
Jos	3	5		Lapide: "Sanctify yourselves" — bodily by washing garments and continence, spiritually by contrition and penance. The Apostle: "That each man know how to possess his vessel in sanctification" (1 Thess. 4:4). Continence is called sanctity because it purifies soul and body.
Jos	3	10		Lapide: "The living God" (El Chai) — God who is living, active, vigorous, vivifying all things by His divine industry and omnipotence, shall carry you across Jordan unharmed.
Jos	3	13		Lapide: The waters divided at the moment the priests' feet touched them — the power was given to the priests on account of the ark they carried; the ark was the footstool of God enthroned over the Cherubim and propitatory. Allegorically: the ark = humanity of Christ, the propitatory = His divinity; symbolically = the Blessed Virgin and the Saints.
Jos	3	15		Lapide: "Jordan had overflowed its banks at harvest time" — God chose this moment of flooding to magnify the miracle, that the greater the obstacle, the more manifest the divine power. Sirach notes the same of the Tigris and the Nile.
Jos	3	16		Lapide: The waters stood "in one pile like a mountain" from the crossing-place (Bethabara) all the way to Sarthan (a stretch of some twenty leagues). Tropologically: the faithful after baptism must grow in patience and virtue "usque ad Adom" — unto blood and martyrdom, as Christ and the Martyrs did.
Jos	3	17		Lapide: This place, called Bethabara (house of crossing), is where St. John the Baptist baptized and where Christ was baptized. S. Hieronymus (De Locis Hebr.): "To this day many of the brethren, wishing to be born again, are baptized in this vital stream." Thus where baptism was first foreshadowed, there it was first enacted by John.
Jos	3	17b		Lapide: The crossing of Jordan by Joshua = figure of Baptism (S. Augustinus, Serm. 106 De Temp.): as Joshua led the Hebrews through Jordan into the Promised Land, so Jesus leads His faithful through Baptism into heaven. Also figure of Penance: seven comparisons elaborated (Jordan = river of judgement; the penitent is both accuser and judged; the desert on the far side = life of mortification, as with John the Baptist and Mary of Egypt).
Jos	4	6		Lapide: "That it may be a sign" — the twelve stones are a trophy and monument of the victory of God over the Jordan; they signify that the twelve tribes were enrolled by God as heirs of the Promised Land. The stones also stand against ingratitude, for God rigorously demands remembrance of His benefits and punishes ingrates.
Jos	4	9		Lapide: S. Augustinus (Serm. 106 De Temp.) on the twelve stones in the middle of Jordan = the twelve Patriarchs; twelve stones in Gilgal = twelve Apostles (Rupertus). S. John the Baptist (Matt. 3:9): "God is able of these stones to raise up children to Abraham" — these very stones were figure of the nations buried in the waves of ignorance, to be raised by Christ and John through Baptism.
Jos	4	19		Lapide: The Hebrews crossed Jordan on the tenth day of the first month Nisan, completing exactly forty years of wandering in the desert save five days. Chronology: the world year 2494; the Exodus year 40 complete.
Jos	4	25		Lapide: "That all the peoples of the earth might know the strong hand of the Lord" — for by "fear" Scripture signifies all religion and worship; the Old Law was the law of fear, the New is the law of love.
Jos	4	25b		Lapide: The Jordan crossing allegorically (Origen, Rupertus, Theodoretus, S. Gregorius, Hom. 26 in Evang.) applies to Baptism and Penance, and to the death of each of the faithful. Eight-fold comparison: first, Baptism received by infidel makes him faithful; Penance received by faithful perfects and sanctifies. Second, after Jordan = Eucharist; after penance we receive Christ as Paschal Lamb. Third, Jordan = entrance into holy life leading to heaven. Fourth, "Jordanis" Hebrew = river of judgement; in Penance the penitent is his own accuser and the priest is judge (1 Cor. 11:31).
Jos	5	2		Lapide: "Make thee knives of stone and circumcise again" — literal cause: abundance of flint in Arabia Petrea; allegorical cause (Origen, Theodoretus, Rupertus): the stone knives are type of Christ who is the spiritual Rock, who spiritually circumcises not the flesh from foreskin but the mind from vices. S. Justinus: "Our second circumcision is performed with sharp stones, namely Christ and the Apostles, who circumcise the vices of the heart."
Jos	5	5		Lapide: Why circumcision was omitted in the desert — true reason (S. Thomas, Abulensis, Masius, Serarius): because of the constant and uncertain movement of the camp; whoever was circumcised could not march or fight for days; when the cloud moved, all had to follow at once, so circumcision would have endangered lives.
Jos	5	9		Lapide: "Today I have rolled away the reproach of Egypt from you" — Galgala = rolling away of foreskin and of Egypt's reproach; Galgala also connected etymologically to Golgotha (gulgolta = skull, round form). The reproach = the taunt of the Egyptians that God had led Israel to death in the wilderness.
Jos	5	10		Lapide: First Passover in the Promised Land — allegorically: Joshua celebrating Passover in the holy land represents Jesus Christ instituting the new Passover, the Eucharist, at the Last Supper. Joshua (Josue = Jesus) prefigures the true Jesus in this act.
Jos	5	12		Lapide: The manna ceased as soon as they ate the fruits of the land. Tropologically (S. Bernardus, Ep. 3 ad Fulconem): "As fire and water cannot be together, so spiritual and carnal delights do not tolerate each other in the same soul. Where Christ senses the belching of one feasting amid cups, He deigns not to offer His wines, sweeter than honey." S. Hieronymus: "It is difficult, nay impossible, for one to enjoy present and future goods at once."
Jos	5	12b		Lapide: Anagogically (Rupertus): the manna that ceases = the Eucharist; when we come to the land of the living, in that blessed Sion, we shall need neither the word of doctrine nor the species of bread and wine, but in its proper substance shall we eat the bread of Angels face to face.
Jos	5	13		Lapide: Joshua sees in the field of Jericho a man standing opposite him with a drawn sword. He is an angel in the form of a man (gebir). Several Fathers hold this was the Archangel Michael, prince of Israel (Dan. 10). Abulensis: perhaps Gabriel. Suarez: the guardian angel of the army of the faithful.
Jos	5	14		Lapide: "I am prince of the host of the Lord" — Michael, who presides over the Church both triumphant in heaven and militant on earth; the same angel who preceded the Hebrews in the cloud through the desert. The drawn sword signifies God's power ready to destroy the walls of Jericho and subdue all the Canaanites.
Jos	5	15		Lapide: "Remove thy shoe from thy foot" — the same command given to Moses at the burning bush; possibly the same angel in both cases. God requires not only interior but also exterior worship and ceremony.
Jos	6	2		Lapide: "I have given into thy hand Jericho" — the Lord (i.e., the Angel representing God) continues speaking from the end of ch. 5; he discloses the plan of God: Jericho is to be taken not by force of arms but by the sound of trumpets and the shout of the people — that it might be manifest this was the work of God alone, not human strategy.
Jos	6	3		Lapide: The priests circle Jericho for seven days with trumpets — a ceremonial show of siege; the Hebrews' faith was exercised and the Canaanites' terror was prolonged to give them space for repentance, as God gave Nineveh three days.
Jos	6	4		Lapide: The Jubilee trumpets — their use here signifies that the time had come for the holy land to revert to its rightful owner; in Jubilee, alienated properties returned to original heirs; Canaan was returned to the descendants of Sem, its first just possessor, dispossessed by the Canaanites.
Jos	6	5		Lapide: "The walls shall fall flat" — Tropologically (Origen, Hom. 7): as then the walls of Jericho fell at the trumpets of Joshua, so now in the New Law, at the sound of the Apostles' preaching and their successors, falls the pride of the world with its towers and vices. S. Chrysostomus (Hom. 91 in Eph.): the Israelites overthrew Jericho in the manner of those dancing and singing rather than of warriors.
Jos	6	5b		Lapide: S. Augustinus (Serm. 106 De Temp.) at length: "As then at the sounding of the trumpets the walls fell, so now the city of the world, i.e., pride with its towers — avarice, envy, lust — together with all its peoples, i.e., all evil concupiscences, must be destroyed by the unceasing preaching of priests... For as then the blast of trumpets destroyed the cemented walls and reached the interior of the people, so now the preaching of priests, destroying perverse thoughts, passes through to the naked soul."
Jos	6	13		Lapide: Seven circuits of Jericho — seven is the sacred number signifying universality (six days of creation plus sabbath rest). Ambrosiaster (In Apoc. 1): the seven circuits = seven ages of the Church and of the just: from before the flood, from Noah to Moses, under the Law, the Prophets, the Apostles, the Gentile martyrs, and those of the time of Antichrist. At the seventh circuit (end of time) the walls of the city of the devil will fall at the preaching of truth.
Jos	6	17		Lapide: "The city shall be anathema" — Hebrew cherem = thing devoted to God alone, consecrated to His vindictive justice. Three reasons why Jericho alone was entirely burned: first, as first-fruits of Canaan it belonged wholly to God; second, the victory was entirely God's (no human arms), so the spoils were entirely His; third, to make an example and strike terror into all other Canaanite cities.
Jos	6	20		Lapide: "The walls fell" — mechanism of the miracle: God withdrew His concurrence from the matter upholding the walls; just as when the sun withdraws its rays light vanishes, so God withdrawing His concurrence from the walls' standing caused them to fall. God preserved the being of the fallen stones but removed His concurrence to their upright position.
Jos	6	21		Lapide: Lyranus mystically: "Jericho signifies the city of sin which the love of self unto contempt of God has built. This city is enclosed by a triple wall: the wall of carnal concupiscence, of temporal affluence, and of worldly eminence." This triple wall is overthrown by the sound of holy preaching, the cry of devout prayer, and the circuit of personal examination.
Jos	6	25		Lapide: Rahab the harlot is saved with all her household — allegorically (Rupertus, Origen, S. Augustinus, Tropologice): Rahab as type of the Church of the Gentiles and of every penitent sinner who, like Magdalene, through Jesus and the Apostolic men, is converted from luxury to chastity and so escapes the destruction of Gehenna, and moreover saves others by her word and example.
Jos	7	1		Lapide: Achan's sin attributed to all Israel (synecdoche) — showing: (1) how hateful sin is to God, since one man's sin brought punishment on so many; (2) the power of good and bad company; (3) how superiors must watch over their flock lest one's sin spread by contagion through all; (4) how each member's virtue or vice is rewarded or punished by God upon the whole community. Hence Scripture so often: "Remove the evil from among you."
Jos	7	1b		Lapide: "Achan" = "Achar" (turbator, troubler), from achar = to disturb; by his theft he troubled all the camps of Israel so that they were defeated at Ai. Hence the place of his punishment was called "Valley of Achor" (valley of trouble). Procopius: the thirty-six killed at Ai were worse than others and opportunely paid the price of their sins.
Jos	7	19		Lapide: Joshua to Achan: "My son, give glory to the Lord God of Israel and confess, and tell me what thou hast done." Lapide: a model of the confession of sin — the sinner is called "my son" with paternal tenderness; confession and acknowledgment of guilt gives glory to God whose omniscience is thereby honoured.
Jos	8	1		Lapide: "Fear not, neither be dismayed; take all the people of war with thee" — after purging the sin of Achan, God restores His protection; Ai is taken by stratagem (ambush), demonstrating that human means cooperate with divine grace.
Jos	9	14		Lapide: The Gibeonites deceived Joshua with old bread, worn shoes, and dusty sacks — Joshua and the princes did not consult the Lord (oracle of the High Priest Eleazar); they were deceived because they relied on their own judgment rather than divine guidance. Lesson for governors: in major decisions, always consult God.
Jos	9	15		Lapide: "Joshua made peace with them and entered a covenant to let them live" — even though won by fraud, the oath of the princes of Israel was binding and must be kept. Joshua later fulfilled it at risk of conflict with his own people. Fidelity to oaths even given to enemies is binding.
Jos	10	11		Lapide: "The Lord cast down upon them great stones from heaven even unto Azeca, and many more died from the hailstones than were slain by the swords of the children of Israel." Josephus adds thunder and lightning. S. Augustinus: similar help of lightning was granted the Christian Legion (Legio Fulminatrix) under Marcus Aurelius; and to Theodosius against Eugenius.
Jos	10	12		Lapide: "Then Joshua spoke to the Lord... and said in the sight of Israel: Sun, stand thou still against Gabaon, and thou moon against the valley of Aialon." Ecclus. 46:4: Joshua did this moved by zeal and just anger inspired by the Holy Ghost. The Chaldean: Joshua praised God and confidently prayed before commanding. Great power of faith: "All things whatsoever you shall ask believing, you shall receive" (Matt. 21:22).
Jos	10	12b		Lapide: S. Ambrosius (De Off. I.40): "Jesus of Nave, when battle rose against the Gibeonites and he feared lest night impede the victory, with greatness of mind and faith he cried out: Sun, stand still — and it stood, until this victory was completed." S. Bernardus: "Joshua fights; and that the day suffice for the completion of victory, he not so much prays as commands the sun to stand still, and faith merits the sun's obedience as well as victory over the enemy."
Jos	10	13		Lapide: The "Book of the Just" (liber justorum) = a catalogue of the illustrious deeds of men distinguished by faith and religion; its identity is unknown; it has perished entirely. The sun stood in the middle of heaven and did not hasten to set for the space of one full day (14 additional hours, making 28 hours total for that day).
Jos	10	13b		Lapide: Not only sun and moon stopped, but all the celestial orbs — for the sun and moon, as the most noble stars ruling day and night, signify all the rest; God restrained all heavenly bodies lest the established order of the cosmos be disrupted by one or two bodies moving at an unequal pace.
Jos	10	14		Lapide: "There was not before nor after so long a day, the Lord obeying the voice of a man and fighting for Israel." S. Bernardus: "Blush, O ashes — God humbles Himself and you exalt yourself. Blush, O dust — God obeys man and you obey neither man nor God." Whoever obeys God in all things, to him God will make all creation obedient, communicating to him as it were His own omnipotence.
Jos	10	14b		Lapide: Anagogically (Rupertus): in this station of the sun is a figure of the Last Judgment; when Christ comes to judge, the sun will stand still in a long day while He takes vengeance on His enemies. After the Day of Judgment all celestial motion will cease and sun, moon, and stars will remain fixed forever.
Jos	10	14c		Lapide: Allegorically (Theodoretus, Quaest. XV): "As the sun stood still while the Prophet (Joshua) fought, so when our Saviour by His death dissolved death, the sun at midday withheld its rays and filled the earth with darkness." Joshua type of Jesus Christ also in this solar miracle.
Jos	10	24		Lapide: "Put your feet upon the necks of these kings" — three reasons: (1) to give the Hebrews confidence to subdue the remaining Canaanite kings, fulfilling Deut. 33 ("thou shalt tread upon their necks"); (2) to exact deserved punishment on these impious tyrants; (3) to separate the Hebrews from the abominable crimes of the Canaanites by showing them as objects of divine vengeance. Allegorically (Origen, Hom. 11): Christ through Joshua now completes in the souls of the faithful what was prefigured — expelling the evil kings (vices) from each soul to make it a dwelling of faith and a temple of the Holy Ghost. S. Hieronymus: the five kings = the five senses that reigned in man before Christ.
Jos	11	16		Lapide: "Joshua smote all the land: the mountains and the south country and the plain and the slopes... he left none remaining, but utterly destroyed all that breathed, as the Lord God of Israel commanded." Lapide praises the speed and completeness of Joshua's campaign — comparing him favourably to Hannibal, who "knew how to conquer but not how to use his victory."
Jos	12	24		Lapide: Thirty-one kings defeated by Joshua — each city had its own king (regulus) in those times. The full list is a monument to God's fidelity to His promises, fulfilling all He had sworn to Abraham, Isaac, and Jacob.
Jos	13	1		Lapide: "Joshua was old and advanced in years, and there remained very much land to be possessed." God reminds Joshua that the gradual expulsion of the Canaanites was by divine design (Exod. 23:29): lest the land become desolate and wild beasts multiply; the people must grow strong enough to inhabit it fully.
Jos	14	12		Lapide: Caleb at 85 asks for Hebron — "the Lord said he would give it me" (Num. 14); he is still as strong as the day Moses sent him. Lapide praises Caleb's fidelity and strength in old age: he was 40 when he brought back a faithful report; now 85 he still claims God's promise and drives out the giants.
Jos	14	14		Lapide: Caleb received Hebron as his inheritance "because he wholly followed the Lord God of Israel." Lapide: model of unwavering fidelity rewarded; Joshua blesses Caleb. Hebron = formerly "Cariatharbe," the city of Arba the greatest of the giants.
Jos	20	2		Lapide: "Appoint cities of refuge" (urbes refugii) — Joshua designates six cities, three on each side of the Jordan, for those who kill involuntarily, per the command of God through Moses (Num. 35). These cities are allegorically Christ and the Church, refuge for sinners who have offended not out of malice but through ignorance or weakness.
Jos	20	6		Lapide: The involuntary homicide dwells in the city of refuge "until he stand before the judgment for his cause... and until the death of the high priest who shall be at that time; then shall the manslayer return." Allegorically: the death of the High Priest (summus sacerdos) = the death of Christ the true High Priest, by which we are liberated from the debt of sin committed after Baptism.
Jos	21	1		Lapide: The Levites dispersed through all the tribes of Israel — Jacob's curse on Levi (Gen. 49) transformed by God into blessing; the Levitical colleges scattered through all Canaan became seminaries of religion and piety, whence neighbouring cities received the seeds of heavenly doctrine and holiness. S. Chrysostomus (Hom. 59 ad Populum): "Visit monasteries; there is nothing there filled with enticement or disturbance; they are the quietest harbours."
Jos	21	41		Lapide: "The Lord gave Israel all the land which He swore to give to their fathers: and they possessed it and dwelt in it... Not one word of all His good promises which He had spoken by Moses failed." Lapide: God's faithfulness is absolute; as all His promises of good were fulfilled, so too shall all His threats of punishment be fulfilled if the covenant is broken.
Jos	22	5		Lapide: "Take diligent heed to love the Lord your God... and to cleave unto Him and to serve Him with all your heart and with all your soul." Joshua's farewell command to the Transjordanian tribes — the love of God is the axis of all the Law; all external observance must proceed from interior love.
Jos	22	10		Lapide: The Transjordanian tribes build a great altar by the Jordan — the other tribes prepare for war, fearing apostasy; but embassy reveals the altar was built as a monument of fraternal union (witnesses that the Transjordanian tribes share in the inheritance of Israel and the worship of the Lord), not for illicit sacrifice. Phinees the priest leads the embassy with wisdom. Peace preserved.
Jos	23	1		Lapide: Joshua old and of advanced age — paints a solemn scene of the great general summoning the elders, princes, judges, and officers for his farewell discourse. He calls them not to battle but to fidelity to God's law.
Jos	23	6		Lapide: "Be ye very courageous to keep and to do all that is written in the book of the law of Moses, turning not aside from it to the right hand or to the left." Three times the command of courage and fidelity is given (as three times it was given at the beginning of his leadership, Jos. 1). Constancy in the Law of God is the supreme virtue of the ruler of the people.
Jos	23	11		Lapide: "Take great heed therefore to your souls, to love the Lord your God." Lapide: the chief commandment — dilectio Dei — is the heart of Joshua's farewell speech; all the rest follows from this. If they love God, the remaining nations will be expelled; if they apostatize, those same nations will become snares and thorns.
Jos	23	14		Lapide: "I am going the way of all the earth" — metonymy; meaning the way of all mortal men in the land, i.e., death. The Septuagint: "I am running the whole course" — for our life is a continuous race toward death, especially in old age.
Jos	23	15		Lapide: "And as all the good things have come upon you which the Lord your God promised you, so shall He bring upon you all the evil things... until He destroy you from this good land." Prophetic warning — the blessings are pledges that the curses will equally be fulfilled; the Babylonian captivity and later the Roman destruction of Jerusalem are the fulfilment of this threat.
Jos	24	1		Lapide: "Joshua gathered all the tribes of Israel in Shechem." Shechem chosen because: Abraham first sacrificed to God there upon entering Canaan (Gen. 12:6-7); Jacob buried foreign gods under the oak there (Gen. 35:4); it was where God first promised the land to Abraham's seed. Lapide: where the first heir of Canaan received his title-deed from God, there his descendants already possessing it renewed their covenant with God.
Jos	24	2		Lapide: "Your fathers... served strange gods" — Thare and Nachor served idols, but not Abraham, who was always a true worshipper of the one God, as S. Augustinus, Abulensis, and Pererius demonstrate from Gen. 11:34.
Jos	24	14		Lapide: "Now therefore fear the Lord and serve Him with a perfect and most sincere heart, and put away the gods which your fathers served in Mesopotamia and in Egypt, and serve the Lord." The solemn exhortation — "fear" in Scripture signifies all religion and worship, comprising love, reverence, gratitude, and obedience.
Jos	24	15		"But as for me and my house, we will serve the Lord." — Joshua's great declaration, which Lapide reads as a rhetorical device of false option (not a true choice to serve idols, but using the pretence of choice to highlight the manifest superiority of serving God) — "for none but a madman would neglect the true God and choose false gods." The oration of Joshua as model of sacred rhetoric.
Jos	24	19		Lapide: "You cannot serve the Lord; for He is a holy and mighty God, and jealous" — Hebrew Elohim kedoscim hu ("holy Gods He"), with the plural adjective. Lapide: the plural is used (1) to intimate the plurality of Persons in the Holy Trinity, (2) because Elohim is grammatically plural, (3) to contrast the pure and holy God with the impure gods of the nations, (4) to signify the absolute and all-comprehensive sanctity of God which surpasses all the holiness of all Angels and men together.
Jos	24	22		Lapide: "You are witnesses against yourselves that you have chosen the Lord to serve Him." The people answer: "We are witnesses." — They become witnesses of their own covenant obligation; this public testimony before God and man binds them the more solemnly.
Jos	24	25		Lapide: "So Joshua made a covenant with the people that day, and proposed to them statutes and judgments in Shechem." The covenant was ratified by sacrificial victims ("percussit foedus" = struck the covenant, from the slaughter of animals); the priests read publicly from Deuteronomy all the precepts of God, moral, ceremonial, and judicial.
Jos	24	26		Lapide: "He took a very great stone and set it under an oak that was in the sanctuary of the Lord." This oak may be the same under which God appeared to Abraham (Gen. 12:6), and under which Jacob buried the idols (Gen. 35:4). S. Augustinus (Quaest. ult.): the stone under the oak/terebinth signifies Christ crucified — "there was no stone without wood; and it was placed beneath, because He would not have been exalted on the Cross had He not first been humble." The terebinth exudes healing resin = type of Christ's salvific Passion.
Jos	24	27		Lapide: "This stone shall be a witness against you" — prosopopoeia; the stone, being present at the swearing, is as a mute witness. The Chaldean: "This stone is for us as the two tables of stone of the covenant; for the words written upon it are from the eye of all the words of the Lord spoken with us." Hence it is clear the words of the covenant were inscribed upon the stone.
Jos	24	29		Lapide: Joshua died at 110 years — three periods: 53 years in Egypt in servitude, 40 in the desert in pilgrimage, 17 or 18 in the Promised Land (7 in wars, 10 in peace). Joshua's life = type of the three states of Christian life: servitude (sin), pilgrimage (penitence), inheritance (beatitude). His death was probably 25 Nisan — Hebrew tradition holds this coincides with 25 March, when Jesus Christ his antitype died on the Cross for the salvation of the world.
Jos	24	30		Lapide: Joshua buried at "Thamnath Sare" — Hebrews (Seder Olam, R. Salomon, Masius, Arias, Serarius) hold this is "Thamnath Cheres" (image of the sun), so named because the Israelites placed on Joshua's tomb an image of the sun in memory of the miracle of its standing still. Plinius celebrates the Colossus of the Sun at Rhodes (70 cubits); but that is nothing compared to Joshua's miracle of halting the very sun itself.
Jos	24	31		Lapide: "And Israel served the Lord all the days of Joshua and all the days of the ancients who overlived Joshua." Lapide cites Tullius (Cicero) citing Plato: "Of whatever character the princes of the Republic are, such also are its citizens wont to be." The virtue of the ruler is the life-source of the virtue of his people.
Jos	24	32		Lapide: Joseph's bones buried at Shechem — Joseph commanded this lest he be buried among the infidel Egyptians, but among the faithful in Canaan, especially because he knew Christ would be born, suffer, and rise in Canaan; he hoped to rise with Him. Lapide: Joseph animated the Hebrews to depart Egypt and enter the Promised Land by this very provision for his bones.
Jos	24	33		Lapide: Eleazar son of Aaron died and was buried in the hill of Phinees his son. Eleazar = "help of God" (Hebrew); he directed Joshua and consulted God for him in difficult matters as God had commanded through Moses (Num. 27:21). Eleazar was succeeded in the High Priesthood by his son Phinees, a man of great zeal (Num. 25:11).
